id,hum,pres,rain_1h,wind_speed,wind_deg,clouds_all,ts_get,max_temp,min_temp,ave_temp,cod_weather
41752,62,1013,0,1.54,360,0,2024-08-01 00:00:02,28.21,25.46,27.35,800
41753,60,1013,0,1.03,0,0,2024-08-01 01:00:01,27.66,24.81,26.85,800
41754,66,1013,0,1.54,10,0,2024-08-01 02:00:03,27.1,23.81,26.16,800
41755,61,1012,0,1.03,0,0,2024-08-01 03:00:02,25.97,23.79,24.97,800
41756,62,1013,0,1.54,50,0,2024-08-01 04:00:03,25.97,22.81,24.87,800
41757,51,1013,0,0.45,202,0,2024-08-01 05:00:02,25.97,25.44,25.44,800
41758,47,1013,0,0.45,176,0,2024-08-01 06:00:03,27.66,27.64,27.66,800
41759,58,1013,0,1.54,150,0,2024-08-01 07:00:05,29.32,27.81,29.23,800
41760,59,1013,0,2.57,180,0,2024-08-01 08:00:02,30.44,28.81,30.26,800
41761,65,1013,0,3.09,170,0,2024-08-01 09:00:02,29.88,29.81,29.88,800
41762,49,1013,0,4.63,150,0,2024-08-01 10:00:03,32.66,30.81,32.4,800
41763,46,1013,0,5.14,150,0,2024-08-01 11:00:03,32.1,30.97,31.93,800
41764,38,1012,0,5.14,160,0,2024-08-01 12:00:02,33.81,32.64,32.66,800
41765,41,1012,0,4.12,170,0,2024-08-01 13:00:03,33.81,32.08,32.57,800
41766,48,1011,0,5.14,160,0,2024-08-01 14:00:02,33.81,32.64,32.66,800
41767,54,1011,0,5.66,150,0,2024-08-01 15:00:02,32.81,31.53,32.49,800
41768,58,1010,0,6.17,150,0,2024-08-01 16:00:02,31.81,30.97,30.99,800
41769,53,1010,0,5.66,140,0,2024-08-01 17:00:03,31.81,30.99,31.08,800
41770,54,1011,0,4.63,160,0,2024-08-01 18:00:05,31.81,30.44,30.53,800
41771,45,1011,0,3.09,160,0,2024-08-01 19:00:02,30.81,30.81,30.81,800
41772,58,1012,0,1.54,170,0,2024-08-01 20:00:09,30.98,28.81,29.41,800
41773,61,1012,0,1.54,160,0,2024-08-01 21:00:03,28.81,28.79,28.81,800
41774,69,1012,0,1.03,220,0,2024-08-01 22:00:03,27.81,27.68,27.81,800
41775,57,1012,0,0.51,0,0,2024-08-01 23:00:02,28.21,26.57,27.62,800
41776,50,1011,0,1.54,350,0,2024-08-02 00:00:02,28.21,25.46,27.53,800
41777,47,1010,0,1.03,340,0,2024-08-02 01:00:02,27.66,24.81,26.85,800
41778,45,1010,0,0.89,92,0,2024-08-02 02:00:02,27.66,24.9,27.4,800
41779,45,1010,0,0.89,343,0,2024-08-02 03:00:02,27.1,24.34,26.84,800
41780,46,1009,0,1.34,322,0,2024-08-02 04:00:02,27.1,25.97,27.1,800
41781,43,1010,0,0.89,296,0,2024-08-02 05:00:02,26.55,25.42,26.55,800
41782,41,1010,0,2.57,350,0,2024-08-02 06:00:05,27.1,21.81,27.1,800
41783,61,1009,0,2.57,320,0,2024-08-02 07:00:02,24.81,24.81,24.81,800
41784,29,1009,0,0.89,339,0,2024-08-02 08:00:02,32.64,32.1,32.1,800
41785,24,1009,0,0.45,355,0,2024-08-02 09:00:04,36.53,35.44,35.94,800
41786,16,1009,0,2.57,290,0,2024-08-02 10:00:03,38.77,35.81,38.77,800
41787,38,1008,0,2.68,200,0,2024-08-02 11:00:03,38.81,34.32,34.32,800
41788,36,1008,0,4.12,160,0,2024-08-02 12:00:03,35.81,34.32,34.32,800
41789,43,1008,0,5.14,180,0,2024-08-02 13:00:02,34.81,33.77,33.77,800
41790,41,1007,0,6.17,150,0,2024-08-02 14:00:03,33.77,31.81,33.77,800
41791,51,1007,0,4.63,160,0,2024-08-02 15:00:03,32.1,31.81,32.1,800
41792,40,1007,0,3.6,160,0,2024-08-02 16:00:03,33.81,33.19,33.19,800
41793,43,1006,0,4.12,120,0,2024-08-02 17:00:03,33.81,31.02,33.81,800
41794,60,1007,0,2.57,210,0,2024-08-02 18:00:03,31.81,31.53,31.53,800
41795,44,1007,0,3.6,360,0,2024-08-02 19:00:03,32.81,31.53,31.9,800
41796,47,1008,0,1.54,340,0,2024-08-02 20:00:02,31.81,29.9,31.36,800
41797,45,1007,0,2.57,280,0,2024-08-02 21:00:02,32.66,29.34,31.51,800
41798,56,1007,0,1.34,104,0,2024-08-02 22:00:02,30.81,28.79,30.17,800
41799,61,1007,0,1.79,15,0,2024-08-02 23:00:02,29.81,28.75,29.25,800
41800,60,1008,0,3.6,360,0,2024-08-03 00:00:02,28.77,27.68,28.49,800
41801,57,1007,0,7.15,306,0,2024-08-03 01:00:01,28.77,27.12,28.31,800
41802,60,1005,1,5.14,360,0,2024-08-03 02:00:02,28.21,27.12,28.09,500
41803,53,1006,1,6.69,310,0,2024-08-03 03:00:02,28.21,27.81,28.21,500
41804,56,1007,0,5.14,40,0,2024-08-03 04:00:02,28.77,27.81,28.77,800
41805,61,1007,0.15,6.17,230,40,2024-08-03 05:00:02,29.9,28.81,28.81,211
41806,62,1007,0.15,4.63,70,40,2024-08-03 06:00:02,27.81,25.97,26.93,200
41807,68,1007,0,7.2,130,40,2024-08-03 07:00:01,26.01,25.42,25.76,802
41808,74,1007,0,6.17,320,20,2024-08-03 08:00:02,28.21,25.98,27.71,801
41809,60,1007,0,3.6,190,20,2024-08-03 09:00:03,29.88,29.81,29.88,801
41810,56,1007,0,2.68,236,20,2024-08-03 10:00:02,30.97,30.44,30.53,801
41811,49,1007,0,4.12,190,20,2024-08-03 11:00:02,33.23,31.53,32.12,801
41812,53,1007,0,6.17,150,20,2024-08-03 12:00:03,32.81,31.55,31.64,801
41813,55,1007,0,4.63,170,20,2024-08-03 13:00:02,31.81,30.42,31.38,801
41814,55,1006,0,4.12,150,20,2024-08-03 14:00:02,31.81,30.97,31.46,801
41815,52,1006,0,3.09,150,40,2024-08-03 15:00:02,33.81,32.08,32.1,802
41816,40,1006,0,6.17,320,20,2024-08-03 16:00:03,34.81,33.77,33.86,801
41817,46,1007,0,6.69,340,0,2024-08-03 17:00:02,32.81,31.53,32.01,800
41818,56,1008,0,6.69,340,0,2024-08-03 18:00:02,30.81,29.86,30.35,800
41819,64,1008,0,7.2,340,0,2024-08-03 19:00:03,28.81,28.19,28.68,800
41820,68,1009,0,7.2,360,0,2024-08-03 20:00:02,27.81,27.08,27.57,800
41821,70,1010,0,7.2,10,0,2024-08-03 21:00:02,27.1,26.53,27.01,800
41822,69,1010,0,7.72,20,0,2024-08-03 22:00:02,25.99,25.81,25.99,800
41823,70,1010,0,7.2,10,0,2024-08-03 23:00:01,25.99,25.42,25.9,800
41824,75,1010,0,7.72,360,0,2024-08-04 00:00:02,25.98,24.81,25.12,800
41825,71,1010,0,6.69,360,0,2024-08-04 01:00:02,24.88,24.81,24.88,800
41826,73,1010,0,5.66,10,0,2024-08-04 02:00:02,24.88,23.81,24.79,800
41827,72,1010,0,5.66,10,0,2024-08-04 03:00:02,24.32,23.81,24.32,800
41828,73,1010,0,5.14,20,0,2024-08-04 04:00:02,24.32,23.81,24.32,800
41829,78,1010,0,6.17,20,0,2024-08-04 05:00:02,25.46,23.77,23.96,800
41830,76,1011,0,5.66,10,0,2024-08-04 06:00:02,26.01,23.81,24.57,800
41831,73,1011,0,6.69,360,0,2024-08-04 07:00:03,27.12,24.81,25.65,800
41832,63,1011,0,7.2,10,0,2024-08-04 08:00:03,28.79,27.1,27.48,800
41833,51,1011,0,5.66,340,0,2024-08-04 09:00:02,31.01,29.32,29.82,800
41834,42,1011,0,7.2,350,0,2024-08-04 10:00:02,33.23,30.99,31.58,800
41835,33,1010,0,7.2,10,0,2024-08-04 11:00:05,34.9,32.66,33.16,800
41836,32,1010,0,6.69,10,0,2024-08-04 12:00:03,34.81,32.68,34.24,800
41837,31,1010,0,4.47,22,0,2024-08-04 13:00:02,34.3,33.23,34.02,800
41838,32,1009,0,7.72,10,0,2024-08-04 14:00:02,34.81,33.21,33.84,800
41839,34,1009,0,6.17,340,0,2024-08-04 15:00:02,33.81,33.19,33.21,800
41840,42,1009,0,6.69,320,0,2024-08-04 16:00:03,32.81,30.98,31.99,800
41841,46,1009,0,5.66,320,0,2024-08-04 17:00:02,30.81,30.42,30.44,800
41842,52,1010,0,7.2,360,0,2024-08-04 18:00:02,28.81,28.75,28.77,800
41843,58,1010,0,7.2,350,0,2024-08-04 19:00:02,27.1,26.81,27.1,800
41844,63,1011,0,7.2,360,0,2024-08-04 20:00:02,26.55,25.81,26.46,800
41845,67,1011,0,4.63,350,0,2024-08-04 21:00:03,25.99,24.81,25.9,800
41846,70,1011,0,4.63,360,0,2024-08-04 22:00:02,25.44,24.81,25.35,800
41847,71,1011,0,4.63,360,0,2024-08-04 23:00:02,24.88,23.81,24.88,800
41848,73,1011,0,4.47,348,0,2024-08-05 00:00:02,24.88,23.81,24.79,800
41849,78,1011,0,3.6,350,0,2024-08-05 01:00:02,26.01,23.81,24.39,800
41850,80,1011,0,4.12,360,0,2024-08-05 02:00:03,25.46,23.81,24.17,800
41851,80,1010,0,3.58,329,0,2024-08-05 03:00:02,25.46,23.75,23.99,800
41852,80,1011,0,3.13,325,0,2024-08-05 04:00:03,24.9,22.81,23.71,800
41853,78,1011,0,3.09,330,0,2024-08-05 05:00:02,24.34,22.81,23.89,800
41854,72,1012,0,3.13,338,0,2024-08-05 06:00:03,25.42,24.34,25.13,800
41855,66,1012,0,4.12,360,0,2024-08-05 07:00:04,26.53,25.81,26.08,800
41856,66,1012,0,5.14,350,0,2024-08-05 08:00:03,28.19,26.81,27.61,800
41857,54,1012,0,4.12,360,0,2024-08-05 09:00:02,31.01,29.81,29.86,800
41858,47,1012,0,3.6,340,0,2024-08-05 10:00:02,31.55,30.81,31.15,800
41859,44,1011,0,2.68,161,0,2024-08-05 11:00:02,32.81,30.42,31.75,800
41860,61,1011,0,2.68,183,2,2024-08-05 12:00:03,31.57,28.75,29.37,800
41861,52,1011,0,4.63,190,0,2024-08-05 13:00:02,31.81,28.75,30.06,800
41862,47,1010,0,5.14,180,0,2024-08-05 14:00:02,32.12,30.44,31.02,800
41863,45,1010,0,4.63,170,0,2024-08-05 15:00:05,31.81,31.55,31.66,800
41864,54,1010,0,5.66,150,0,2024-08-05 16:00:03,31.57,29.3,29.74,800
41865,47,1010,0,3.6,140,0,2024-08-05 17:00:02,31.81,29.88,30.61,800
41866,49,1011,0,3.09,120,0,2024-08-05 18:00:02,30.81,29.3,29.74,800
41867,56,1011,0,0.45,126,100,2024-08-05 19:00:02,28.79,28.75,28.76,804
41868,51,1012,0,4.12,10,0,2024-08-05 20:00:03,28.81,28.23,28.78,800
41869,64,1012,0,3.6,10,0,2024-08-05 21:00:02,27.68,26.81,27.42,800
41870,65,1012,0,5.14,30,0,2024-08-05 22:00:05,27.1,26.57,27.01,800
41871,67,1012,0,5.66,30,0,2024-08-05 23:00:02,26.55,25.81,26.15,800
41872,72,1011,0,5.14,10,0,2024-08-06 00:00:03,25.99,24.81,25.47,800
41873,71,1011,0,4.12,30,0,2024-08-06 01:00:02,25.44,24.81,25.07,800
41874,68,1011,0,5.14,10,0,2024-08-06 02:00:02,25.81,24.34,25.36,800
41875,71,1011,0,3.13,329,3,2024-08-06 03:00:02,24.88,23.79,24.62,800
41876,71,1011,0,3.13,322,0,2024-08-06 04:00:02,24.88,23.23,24.21,800
41877,74,1011,0,3.6,330,0,2024-08-06 05:00:03,24.88,22.68,23.93,800
41878,67,1012,0,3.13,12,0,2024-08-06 06:00:02,25.42,22.81,24.5,800
41879,59,1012,0,3.09,320,0,2024-08-06 07:00:02,27.64,23.81,26.25,800
41880,52,1012,0,3.6,340,0,2024-08-06 08:00:02,29.86,27.81,28.86,800
41881,43,1012,0,3.09,310,0,2024-08-06 09:00:03,31.01,29.81,30.26,800
41882,43,1012,0,2.57,310,0,2024-08-06 10:00:02,31.81,30.42,31.26,800
41883,48,1011,0,3.09,190,0,2024-08-06 11:00:06,32.81,29.86,31.36,800
41884,40,1011,0,4.63,170,0,2024-08-06 12:00:02,32.66,31.81,32.3,800
41885,55,1011,0,4.63,180,0,2024-08-06 13:00:02,32.12,30.81,30.92,800
41886,45,1011,0,4.63,180,0,2024-08-06 14:00:03,32.68,30.44,31.02,800
41887,42,1010,0,6.17,180,0,2024-08-06 15:00:02,33.23,30.81,31.24,800
41888,51,1010,0,5.66,150,0,2024-08-06 16:00:02,29.88,28.75,29.71,800
41889,55,1010,0,5.66,150,0,2024-08-06 17:00:03,31.01,28.75,29.06,800
41890,55,1011,0,4.12,110,0,2024-08-06 18:00:02,29.9,28.21,28.84,800
41891,58,1011,0,2.57,90,0,2024-08-06 19:00:03,28.81,28.19,28.38,800
41892,55,1012,0,3.6,10,0,2024-08-06 20:00:03,28.19,27.66,27.88,800
41893,63,1012,0,2.57,10,0,2024-08-06 21:00:03,27.12,25.81,26.64,800
41894,71,1012,0,3.6,360,0,2024-08-06 22:00:01,26.57,24.81,25.87,800
41895,73,1012,0,3.6,340,0,2024-08-06 23:00:02,26.01,24.81,25.47,800
41896,78,1012,0,3.6,340,0,2024-08-07 00:00:03,24.98,23.81,24.61,800
41897,80,1011,0,2.57,340,0,2024-08-07 01:00:02,24.9,23.81,24.17,800
41898,79,1011,0,2.57,350,0,2024-08-07 02:00:03,24.32,22.81,23.71,800
41899,71,1011,0,0.45,339,0,2024-08-07 03:00:03,23.77,23.23,23.76,800
41900,79,1012,0,3.09,340,0,2024-08-07 04:00:03,23.77,21.81,23.03,800
41901,74,1012,0,2.57,360,0,2024-08-07 05:00:02,23.77,21.81,23.03,800
41902,64,1012,0,2.06,360,0,2024-08-07 06:00:02,24.32,21.81,24.32,800
41903,55,1013,0,0.45,290,0,2024-08-07 07:00:02,28.19,26.55,26.55,800
41904,63,1013,0,1.79,105,0,2024-08-07 08:00:03,28.79,28.21,28.46,800
41905,60,1013,0,1.54,220,0,2024-08-07 09:00:05,30.46,28.75,28.99,800
41906,54,1013,0,3.6,150,0,2024-08-07 10:00:03,31.57,29.3,30.11,800
41907,46,1013,0,4.12,150,0,2024-08-07 11:00:02,31.57,30.81,30.92,800
41908,45,1013,0,5.14,150,0,2024-08-07 12:00:03,32.12,29.86,30.79,800
41909,40,1013,0,5.66,190,0,2024-08-07 13:00:03,32.68,31.55,31.66,800
41910,38,1012,0,4.63,170,0,2024-08-07 14:00:02,32.68,31.55,31.66,800
41911,51,1012,0,2.24,131,0,2024-08-07 15:00:02,33.23,29.3,30.53,800
41912,54,1012,0,5.66,150,0,2024-08-07 16:00:03,29.88,29.3,29.79,800
41913,49,1012,0,5.66,140,0,2024-08-07 17:00:05,32.12,29.3,29.76,800
41914,57,1012,0,4.12,150,0,2024-08-07 18:00:02,29.81,28.21,28.3,800
41915,58,1013,0,4.63,130,0,2024-08-07 19:00:05,28.19,27.66,27.75,800
41916,56,1014,0,3.09,120,0,2024-08-07 20:00:03,29.34,27.81,28.09,800
41917,52,1014,0,1.03,0,0,2024-08-07 21:00:02,28.19,26.81,27.6,800
41918,48,1014,0,1.34,303,0,2024-08-07 22:00:03,28.23,27.64,27.65,800
41919,44,1014,0,1.79,307,0,2024-08-07 23:00:01,27.66,27.12,27.65,800
41920,52,1013,0,2.24,307,1,2024-08-08 00:00:05,27.12,26.53,26.54,800
41921,51,1013,0,2.24,341,0,2024-08-08 01:00:02,26.57,25.97,26.29,800
41922,47,1013,0,1.79,317,0,2024-08-08 02:00:02,25.99,24.9,25.98,800
41923,44,1013,0,2.68,303,0,2024-08-08 03:00:02,25.99,24.34,25.73,800
41924,41,1013,0,2.24,360,0,2024-08-08 04:00:05,25.44,23.23,25.43,800
41925,42,1013,0,1.34,313,0,2024-08-08 05:00:03,25.44,23.23,25.18,800
41926,46,1014,0,2.68,287,0,2024-08-08 06:00:05,24.88,24.3,24.88,800
41927,48,1014,0,0.89,317,4,2024-08-08 07:00:04,26.55,26.53,26.55,800
41928,41,1014,0,1.54,30,0,2024-08-08 08:00:05,29.32,26.81,29.32,800
41929,43,1014,0,1.79,104,0,2024-08-08 09:00:02,30.44,29.81,30.44,800
41930,46,1014,0,2.57,230,0,2024-08-08 10:00:03,31.81,30.99,30.99,800
41931,47,1014,0,3.6,190,0,2024-08-08 11:00:03,31.81,30.44,30.44,800
41932,51,1014,0,4.12,180,0,2024-08-08 12:00:05,31.81,29.86,30.82,800
41933,49,1014,0,4.63,180,0,2024-08-08 13:00:03,32.81,29.86,30.82,800
41934,49,1013,0,4.63,190,0,2024-08-08 14:00:06,33.81,29.86,30.99,800
41935,46,1013,0,5.14,190,0,2024-08-08 15:00:02,32.81,29.86,30.82,800
41936,60,1012,0,5.66,140,0,2024-08-08 16:00:02,30.42,29.81,30.42,800
41937,55,1012,0,4.12,120,0,2024-08-08 17:00:04,34.9,30.81,30.81,800
41938,60,1013,0,3.09,130,0,2024-08-08 18:00:03,29.81,28.75,28.77,800
41939,57,1013,0,2.24,307,0,2024-08-08 19:00:03,29.3,28.21,28.38,800
41940,47,1014,0,3.6,360,0,2024-08-08 20:00:02,29.9,29.81,29.84,800
41941,53,1014,0,4.47,349,0,2024-08-08 21:00:02,28.81,28.19,28.59,800
41942,63,1014,0,4.12,10,0,2024-08-08 22:00:02,27.81,27.08,27.52,800
41943,71,1015,0,4.63,350,0,2024-08-08 23:00:02,27.1,26.53,26.83,800
41944,73,1014,0,3.6,340,0,2024-08-09 00:00:02,27.1,25.81,26.55,800
41945,72,1014,0,4.63,340,0,2024-08-09 01:00:02,26.55,25.46,26.15,800
41946,71,1014,0,2.68,355,0,2024-08-09 02:00:03,25.99,24.9,25.98,800
41947,75,1014,0,2.68,299,0,2024-08-09 03:00:03,25.99,23.81,25.19,800
41948,83,1014,0,2.57,340,0,2024-08-09 04:00:03,25.42,22.81,24.17,800
41949,70,1014,0,2.57,320,0,2024-08-09 05:00:02,25.44,23.79,24.79,800
41950,69,1015,0,3.6,330,0,2024-08-09 06:00:03,25.97,22.98,25.25,800
41951,51,1015,0,0.89,132,3,2024-08-09 07:00:02,29.86,28.21,28.21,800
41952,56,1015,0,1.34,182,3,2024-08-09 08:00:02,30.46,30.42,30.43,800
41953,52,1016,0,2.57,230,0,2024-08-09 09:00:03,30.81,29.88,29.88,800
41954,49,1016,0,3.09,210,0,2024-08-09 10:00:02,32.12,31.55,31.8,800
41955,41,1015,0,2.57,190,0,2024-08-09 11:00:02,34.81,32.66,32.66,800
41956,43,1015,0,4.12,200,0,2024-08-09 12:00:04,33.81,32.1,32.1,800
41957,51,1015,0,4.63,190,0,2024-08-09 13:00:02,33.81,30.42,31.82,800
41958,47,1015,0,3.58,137,16,2024-08-09 14:00:03,32.68,32.66,32.66,801
41959,58,1015,0,5.14,150,0,2024-08-09 15:00:01,32.81,30.42,31.32,800
41960,59,1015,0,3.6,150,0,2024-08-09 16:00:03,32.81,30.42,31.32,800
41961,59,1015,0,0.89,174,9,2024-08-09 17:00:02,31.01,30.97,30.98,800
41962,29,1015,0,5.14,10,0,2024-08-09 18:00:02,34.81,30.46,34.81,800
41963,44,1015,0,7.72,20,0,2024-08-09 19:00:05,31.81,29.34,31.66,800
41964,45,1016,0,7.2,20,0,2024-08-09 20:00:02,30.44,28.79,30.26,800
41965,49,1016,0,4.63,350,0,2024-08-09 21:00:05,29.88,28.23,29.39,800
41966,53,1016,0,2.24,311,0,2024-08-09 22:00:05,29.32,27.68,28.99,800
41967,65,1016,0,5.14,10,0,2024-08-09 23:00:03,28.21,26.57,27.63,800
41968,67,1016,0,4.12,10,0,2024-08-10 00:00:03,27.66,26.01,27.05,800
41969,66,1016,0,2.68,344,0,2024-08-10 01:00:01,27.66,25.46,26.77,800
41970,64,1016,0,2.57,340,0,2024-08-10 02:00:02,27.1,24.81,26.27,800
41971,67,1016,0,3.6,340,0,2024-08-10 03:00:02,26.53,24.81,25.83,800
41972,70,1016,0,3.09,340,0,2024-08-10 04:00:03,25.44,23.81,24.97,800
41973,81,1017,0,3.09,340,0,2024-08-10 05:00:02,24.9,22.81,23.89,800
41974,79,1017,0,3.6,330,20,2024-08-10 06:00:02,24.9,22.81,23.8,801
41975,66,1017,0,0.45,290,0,2024-08-10 07:00:04,27.64,25.99,26.75,800
41976,59,1017,0,1.79,279,0,2024-08-10 08:00:02,29.9,28.77,29.02,800
41977,58,1017,0,1.79,180,0,2024-08-10 09:00:02,31.01,28.81,29.76,800
41978,63,1017,0,4.12,210,0,2024-08-10 10:00:03,31.57,29.86,30.36,800
41979,64,1017,0,5.14,200,0,2024-08-10 11:00:02,32.12,30.42,30.76,800
41980,57,1017,0,6.17,190,0,2024-08-10 12:00:03,32.68,30.97,31.65,800
41981,58,1017,0,6.69,190,20,2024-08-10 13:00:02,32.66,30.97,31.87,801
41982,52,1017,0,5.66,180,20,2024-08-10 14:00:03,32.66,31.53,32.05,801
41983,56,1017,0,6.17,190,0,2024-08-10 15:00:02,32.12,30.97,31.65,800
41984,62,1016,0,7.2,180,0,2024-08-10 16:00:02,31.57,29.86,30.79,800
41985,70,1016,0,5.66,190,0,2024-08-10 17:00:02,31.01,29.3,29.67,800
41986,74,1017,0,6.17,200,0,2024-08-10 18:00:02,30.46,28.75,28.99,800
41987,73,1017,0,4.12,200,0,2024-08-10 19:00:02,28.21,27.81,28.21,800
41988,72,1017,0,4.63,220,0,2024-08-10 20:00:02,28.21,27.81,28.21,800
41989,78,1018,0,4.63,220,0,2024-08-10 21:00:03,28.19,27.66,27.88,800
41990,78,1018,0,4.12,210,20,2024-08-10 22:00:02,27.81,26.57,27.7,801
41991,78,1017,0,3.6,210,20,2024-08-10 23:00:02,27.81,26.57,27.52,801
41992,81,1017,0,3.09,200,20,2024-08-11 00:00:03,27.1,26.01,27.01,801
41993,81,1017,0,1.54,80,20,2024-08-11 01:00:03,27.1,25.46,26.55,801
41994,82,1017,0,1.54,60,20,2024-08-11 02:00:02,26.55,24.81,25.87,801
41995,80,1017,0,1.54,70,20,2024-08-11 03:00:02,26.55,24.34,26.05,801
41996,82,1017,0,1.03,70,0,2024-08-11 04:00:01,25.99,23.79,25.19,800
41997,79,1017,0,2.57,70,0,2024-08-11 05:00:02,25.44,23.79,25.07,800
41998,76,1017,0,1.54,70,0,2024-08-11 06:00:03,27.08,24.34,26.23,800
41999,67,1017,0,1.03,0,0,2024-08-11 07:00:02,29.32,26.57,28.24,800
42000,53,1017,0,1.34,183,0,2024-08-11 08:00:02,31.55,29.34,31.29,800
42001,59,1017,0,3.09,240,0,2024-08-11 09:00:02,31.53,29.81,30.4,800
42002,59,1017,0,4.12,210,0,2024-08-11 10:00:02,31.81,30.44,31.19,800
42003,55,1016,0,5.66,210,0,2024-08-11 11:00:03,33.21,31.57,32.63,800
42004,50,1016,0,6.17,200,0,2024-08-11 12:00:03,34.32,31.81,33.42,800
42005,44,1016,0,6.17,200,0,2024-08-11 13:00:02,34.88,32.68,34.21,800
42006,50,1016,0,7.2,220,0,2024-08-11 14:00:01,34.88,31.81,33.64,800
42007,49,1015,0,5.66,200,0,2024-08-11 15:00:02,33.81,32.12,33.59,800
42008,51,1015,0,5.66,180,0,2024-08-11 16:00:02,33.21,31.57,33.09,800
42009,50,1014,0,1.79,161,1,2024-08-11 17:00:02,32.66,31.01,32.65,800
42010,59,1014,0,5.66,190,0,2024-08-11 18:00:02,31.55,29.81,30.87,800
42011,79,1015,0,5.14,210,20,2024-08-11 19:00:03,28.81,28.81,28.81,801
42012,79,1015,0,4.63,210,0,2024-08-11 20:00:02,28.81,28.23,28.81,800
42013,83,1015,0,5.66,220,0,2024-08-11 21:00:02,27.81,27.12,27.81,800
42014,83,1015,0,4.63,200,0,2024-08-11 22:00:02,27.81,26.57,27.81,800
42015,66,1015,0,4.12,190,0,2024-08-11 23:00:02,28.21,27.81,28.21,800
42016,71,1014,0,1.34,224,0,2024-08-12 00:00:03,28.21,26.01,27.95,800
42017,66,1014,0,4.12,200,0,2024-08-12 01:00:02,27.81,26.53,27.49,800
42018,68,1013,0,3.09,190,0,2024-08-12 02:00:02,27.66,26.53,27.49,800
42019,69,1013,0,2.57,190,0,2024-08-12 03:00:01,26.81,25.97,26.46,800
42020,68,1013,0,1.54,50,0,2024-08-12 04:00:09,26.55,24.81,26.46,800
42021,68,1013,0,1.54,50,0,2024-08-12 05:00:02,25.99,23.81,25.9,800
42022,61,1013,0,0.45,260,0,2024-08-12 06:00:02,27.1,27.08,27.1,800
42023,45,1013,0,0.45,269,0,2024-08-12 07:00:02,29.88,29.3,29.88,800
42024,45,1013,0,1.34,195,0,2024-08-12 08:00:02,32.64,32.1,32.1,800
42025,48,1013,0,2.06,250,0,2024-08-12 09:00:02,32.66,30.81,31.95,800
42026,46,1012,0,3.09,210,0,2024-08-12 10:00:04,33.77,31.57,32.85,800
42027,46,1012,0,5.14,190,0,2024-08-12 11:00:02,34.88,32.12,33.85,800
42028,47,1012,0,5.14,170,0,2024-08-12 12:00:03,34.81,32.12,33.91,800
42029,46,1012,0,6.17,180,0,2024-08-12 13:00:09,34.32,32.64,33.63,800
42030,46,1012,0,6.69,170,0,2024-08-12 14:00:03,34.32,32.08,33.45,800
42031,49,1011,0,7.2,180,0,2024-08-12 15:00:13,33.81,31.53,32.83,800
42032,53,1011,0,7.72,190,0,2024-08-12 16:00:02,32.66,30.97,31.87,800
42033,49,1010,0,5.14,180,0,2024-08-12 17:00:54,31.81,30.97,31.44,800
42034,54,1011,0,5.14,180,0,2024-08-12 18:00:02,30.99,30.46,30.94,800
42035,70,1011,0,5.66,220,0,2024-08-12 19:00:01,28.81,28.81,28.81,800
42036,70,1012,0,4.12,210,0,2024-08-12 20:00:02,28.81,28.23,28.81,800
42037,61,1012,0,4.63,220,0,2024-08-12 21:00:04,28.81,27.12,28.81,800
42038,66,1012,0,3.6,220,0,2024-08-12 22:00:02,28.81,26.57,28.48,800
42039,58,1012,0,2.57,230,0,2024-08-12 23:00:02,28.81,25.46,28.81,800
42040,59,1011,0,3.09,210,0,2024-08-13 00:00:03,28.81,27.64,27.66,800
42041,59,1011,0,1.54,230,0,2024-08-13 01:00:02,27.66,26.81,27.57,800
42042,64,1011,0,2.06,60,0,2024-08-13 02:00:02,27.66,23.79,26.49,800
42043,63,1010,0,1.03,40,0,2024-08-13 03:00:03,27.1,22.68,25.8,800
42044,64,1010,0,2.06,340,0,2024-08-13 04:00:02,26.55,22.12,25.3,800
42045,63,1010,0,2.06,360,0,2024-08-13 05:00:02,25.42,21.57,24.19,800
42046,44,1011,0,0.58,34,0,2024-08-13 06:00:02,27.1,26.53,27.1,800
42047,47,1011,0,0.89,350,0,2024-08-13 07:00:02,29.32,27.81,29.23,800
42048,43,1011,0,1.54,250,0,2024-08-13 08:00:03,30.99,29.81,30.99,800
42049,57,1011,0,2.57,240,0,2024-08-13 09:00:03,31.01,30.42,30.76,800
42050,63,1011,0,5.14,200,0,2024-08-13 10:00:03,31.57,30.81,31.15,800
42051,63,1011,0,7.2,190,0,2024-08-13 11:00:02,31.57,30.42,30.97,800
42052,73,1010,0,6.69,190,0,2024-08-13 12:00:02,32.12,30.42,30.6,800
42053,71,1010,0,7.2,190,0,2024-08-13 13:00:03,32.68,30.42,31.07,800
42054,69,1010,0,7.2,190,0,2024-08-13 14:00:02,32.12,29.86,30.36,800
42055,68,1009,0,5.66,180,0,2024-08-13 15:00:02,32.12,30.42,30.54,800
42056,69,1009,0,5.14,170,0,2024-08-13 16:00:02,31.57,30.42,30.54,800
42057,70,1009,0,4.63,180,0,2024-08-13 17:00:02,31.01,29.3,29.67,800
42058,74,1009,0,5.14,170,0,2024-08-13 18:00:02,29.9,28.75,28.99,800
42059,77,1009,0,4.63,160,0,2024-08-13 19:00:03,28.79,27.81,28.09,800
42060,75,1010,0,3.6,170,0,2024-08-13 20:00:02,28.75,27.68,28.28,800
