datetime,AttendanceArea1,AttendanceArea2,AttendanceArea3,AttendanceArea4,AttendanceArea5,AttendanceArea6,AttendanceArea7,AttendanceArea8,AttendanceArea9,AttendanceArea10,AttendanceArea11,AttendanceArea12,PM2.5_Sensor1,PM2.5_Sensor2,PM2.5_Sensor3,PM10_Sensor1,PM10_Sensor2,PM10_Sensor3,hum,pres,rain_1h,wind_speed,wind_deg,clouds_all,max_temp,min_temp,ave_temp,cod_weather,AttendanceAreaTot,PM2.5_avg,PM10_avg
2024-09-02 19:00:00,29178.25,18300.0,3734.5,18342.5,13230.5,11445.25,10614.25,12575.25,18059.5,21519.25,9162.25,5231.5,5.783333333333334,5.9,7.399999999999999,9.75,10.0,15.0,73,1013,0.0,5.66,160,0,28.19,27.12,27.88,800,171393.0,6.361111111111111,11.583333333333334
2024-09-02 20:00:00,29437.25,17509.75,3617.75,17958.75,13616.25,11484.5,10335.5,12405.5,17483.5,21027.75,9390.25,5123.0,6.366666666666667,5.9,7.316666666666666,11.216666666666669,10.0,14.5,71,1013,0.0,4.63,150,0,27.81,27.12,27.73,800,169389.75,6.527777777777779,11.905555555555557
2024-09-02 21:00:00,29268.25,16590.25,3533.5,17587.75,13850.75,11570.5,10096.75,12556.5,16934.25,20762.75,9358.25,5125.0,7.033333333333334,5.9,6.366666666666667,11.9,10.0,10.933333333333332,74,1013,0.0,4.12,150,0,27.81,27.64,27.64,800,167234.5,6.433333333333334,10.944444444444443
2024-09-02 22:00:00,28904.5,15832.25,3526.25,17498.5,13989.5,11767.75,10095.0,12764.75,16905.75,20277.5,9314.75,5098.75,6.800000000000001,5.9,5.883333333333333,10.7,10.0,8.85,78,1013,0.0,3.09,140,0,27.81,25.46,27.81,800,165975.25,6.1944444444444455,9.85
2024-09-02 23:00:00,27763.0,15772.0,3554.5,17527.25,14022.5,11748.25,10208.75,12847.75,16930.0,19770.5,9136.5,4792.75,7.15,5.9,6.0,12.766666666666666,10.0,9.3,74,1013,0.0,2.06,50,0,26.81,23.79,26.81,800,164073.75,6.3500000000000005,10.688888888888888
2024-09-03 00:00:00,24735.5,15577.25,3604.75,17625.5,14216.75,11944.75,10423.25,13311.25,17126.0,18823.5,9015.25,4034.0,7.183333333333335,5.9,6.0,10.716666666666669,10.0,9.3,63,1012,0.0,1.79,115,0,27.1,25.81,27.1,800,160437.75,6.361111111111112,10.005555555555556
2024-09-03 01:00:00,24927.5,15562.25,3672.75,17873.25,14150.5,12094.5,10431.5,13101.5,16911.0,18408.0,9001.5,3971.0,10.216666666666669,5.9,6.0,17.666666666666668,10.0,9.3,63,1012,0.0,3.13,90,0,27.1,25.81,27.01,800,160105.25,7.372222222222223,12.322222222222223
2024-09-03 02:00:00,24890.25,15658.5,3579.75,17998.5,14141.25,12221.5,10427.0,12918.25,16715.0,18153.5,8989.5,3990.0,9.000000000000002,5.9,5.566666666666666,13.666666666666666,10.0,9.066666666666666,61,1012,0.0,3.09,90,0,26.81,26.53,26.55,800,159683.0,6.822222222222223,10.911111111111111
2024-09-03 03:00:00,24516.75,15718.25,3648.75,17888.75,14045.75,12138.75,10433.75,12788.5,16542.75,18026.0,8947.25,3929.75,6.983333333333333,5.9,3.9166666666666674,10.9,10.0,7.55,64,1012,0.0,1.79,65,0,26.55,24.81,26.55,800,158625.0,5.6000000000000005,9.483333333333333
2024-09-03 04:00:00,24610.75,15816.0,3706.0,17859.25,13913.0,12007.0,10425.75,12677.0,16327.0,18184.75,8939.0,3909.5,7.016666666666667,5.9,4.216666666666667,11.133333333333333,10.0,8.266666666666667,75,1012,0.0,4.12,130,0,26.81,26.53,26.53,800,158375.0,5.711111111111111,9.799999999999999
2024-09-03 05:00:00,27198.25,16972.75,4052.0,18148.0,13607.5,11775.75,10567.0,12716.25,16341.25,19629.25,8998.25,4098.0,6.8500000000000005,5.9,4.233333333333333,10.3,10.0,8.2,65,1013,0.0,3.09,110,0,26.53,25.81,26.08,800,164104.25,5.661111111111111,9.5
2024-09-03 06:00:00,31234.0,19342.25,4205.0,18919.75,12879.75,11074.25,10908.0,12670.75,17117.5,22293.75,9668.5,4714.0,7.283333333333334,5.9,4.283333333333332,11.65,10.0,8.100000000000001,62,1013,0.0,1.03,0,0,27.1,26.81,27.1,800,175027.5,5.822222222222222,9.916666666666666
2024-09-03 07:00:00,34216.75,21479.75,4304.5,19623.75,12487.0,10700.0,11218.5,12758.75,18564.0,24611.25,9664.5,5302.5,8.749999999999998,5.9,5.333333333333333,13.166666666666666,10.0,10.55,56,1014,0.0,2.24,87,0,29.86,28.77,28.94,800,184931.25,6.6611111111111105,11.238888888888889
2024-09-03 08:00:00,36653.75,22755.25,4375.25,19964.75,12220.0,10513.5,11234.0,12751.25,19391.5,25722.5,9897.5,5937.0,7.899999999999999,5.9,6.2,14.533333333333331,10.0,11.283333333333331,53,1014,0.0,2.24,182,0,30.44,28.98,30.01,800,191416.25,6.666666666666667,11.938888888888888
2024-09-03 09:00:00,37469.0,23124.5,4418.25,19952.25,11858.0,10550.0,11273.25,12609.25,19510.75,26023.25,10073.0,6758.0,5.699999999999999,5.9,4.633333333333333,14.5,10.0,9.233333333333334,58,1014,0.0,3.6,240,0,29.9,29.3,29.67,800,193619.5,5.411111111111111,11.244444444444445
2024-09-03 10:00:00,36918.0,22887.25,4386.25,19855.75,12011.75,10422.0,11120.25,12659.5,19980.75,25544.0,10195.5,6999.25,4.8,5.833333333333335,3.533333333333333,10.65,11.666666666666666,6.533333333333334,59,1014,0.0,5.14,200,0,30.81,29.3,29.74,800,192980.25,4.722222222222222,9.616666666666667
2024-09-03 11:00:00,36399.5,22061.25,4344.5,19650.0,12513.0,10698.25,10936.5,12452.25,19395.25,24857.75,10401.75,6545.75,3.633333333333333,5.7,3.083333333333333,6.883333333333334,16.0,8.083333333333332,59,1013,0.0,4.12,190,0,30.99,29.3,30.39,800,190255.75,4.138888888888888,10.322222222222221
2024-09-03 12:00:00,35653.75,21600.25,4248.75,19129.5,12901.0,10886.75,10675.75,12407.5,19098.5,24434.0,10534.5,6379.5,3.9166666666666665,5.7,3.5666666666666664,11.083333333333334,16.0,8.616666666666667,62,1013,0.0,5.14,180,0,31.01,29.86,30.36,800,187949.75,4.394444444444445,11.9
2024-09-03 13:00:00,34770.0,21441.5,4320.0,18890.5,12926.75,10855.0,10997.0,12625.0,19110.5,24037.5,10336.5,6189.25,4.083333333333333,5.4,4.383333333333333,10.316666666666665,15.0,12.016666666666666,63,1012,0.0,5.14,180,20,30.46,29.3,29.67,801,186499.5,4.622222222222223,12.444444444444443
2024-09-03 14:00:00,33617.0,21828.5,4378.5,19068.0,12874.75,10880.5,11074.5,12650.75,19136.75,23943.5,10171.75,6254.5,4.233333333333333,4.3500000000000005,4.45,11.416666666666666,13.466666666666669,12.9,66,1012,0.0,6.17,190,20,29.9,29.3,29.67,801,185879.0,4.344444444444445,12.594444444444443
2024-09-03 15:00:00,31903.5,21287.75,4258.5,18955.5,12581.75,11188.0,11225.25,12915.0,19446.25,23298.0,9359.25,6011.25,4.333333333333333,4.766666666666667,4.566666666666666,13.866666666666667,15.0,16.0,68,1012,0.0,5.66,180,20,29.86,29.32,29.64,801,182430.0,4.555555555555555,14.955555555555556
2024-09-03 16:00:00,32073.75,19993.0,4045.0,18744.5,12803.0,11659.0,11644.75,12907.5,20047.25,22224.75,9186.25,5705.0,3.433333333333333,4.366666666666667,4.15,12.6,12.333333333333334,17.333333333333332,68,1012,0.0,6.17,190,20,29.86,28.81,29.35,801,181033.75,3.983333333333334,14.088888888888889
2024-09-03 17:00:00,31892.25,18447.0,3818.25,18792.75,13064.0,11774.5,11373.5,12844.0,19804.0,22007.0,9496.75,5421.5,4.449999999999999,4.116666666666666,3.733333333333333,15.633333333333333,15.9,11.1,72,1013,0.0,6.17,200,0,28.77,27.81,28.49,800,178735.5,4.1,14.21111111111111
2024-09-03 18:00:00,31871.75,17355.0,3640.25,18278.75,13348.25,11551.0,10702.25,12617.75,18928.25,21903.25,9708.0,5200.75,3.8,4.2,4.166666666666667,11.416666666666666,18.0,13.0,72,1014,0.0,5.14,200,40,28.21,27.12,28.09,802,175105.25,4.055555555555556,14.138888888888888
2024-09-03 19:00:00,32190.75,16573.25,3437.5,17813.75,13568.25,11555.75,10331.0,12537.75,18406.75,21739.75,9628.0,5237.75,4.366666666666666,4.2,4.516666666666667,13.666666666666666,18.0,15.166666666666666,76,1014,0.0,4.12,200,20,27.66,26.57,27.42,801,173020.25,4.361111111111111,15.611111111111109
2024-09-03 20:00:00,31620.5,16212.75,3478.5,17701.0,13672.75,11527.0,10169.0,12306.5,18394.25,21373.5,9528.5,5185.75,5.15,4.2,4.9,18.166666666666668,18.0,15.45,73,1014,0.0,2.57,190,0,27.64,26.01,27.2,800,171170.0,4.750000000000001,17.20555555555556
2024-09-03 21:00:00,29937.75,15832.25,3583.0,17737.25,13835.25,11624.0,10172.75,12286.25,18530.5,20880.5,9299.0,4915.75,4.55,4.2,3.9,16.333333333333332,18.0,14.0,75,1014,0.0,2.06,200,0,27.64,25.46,27.2,800,168634.25,4.216666666666667,16.11111111111111
2024-09-03 22:00:00,28040.0,15763.75,3567.75,17812.75,14224.75,11989.0,10188.5,12587.5,18672.5,19882.25,9241.75,4470.5,4.366666666666666,4.95,3.8333333333333335,16.333333333333332,17.0,12.066666666666668,73,1014,0.0,3.09,200,0,27.1,25.46,27.01,800,166441.0,4.383333333333334,15.133333333333333
2024-09-03 23:00:00,27082.5,15492.25,3595.25,17811.75,14314.5,12156.75,10286.75,12882.75,18344.75,19256.0,9246.75,4251.5,4.683333333333334,5.7,4.266666666666667,16.5,16.0,13.166666666666666,65,1013,0.0,2.06,100,0,27.08,26.55,26.64,800,164721.5,4.883333333333333,15.222222222222221
2024-09-04 00:00:00,28040.0,15763.75,3567.75,17812.75,14224.75,11989.0,10188.5,12587.5,18672.5,19882.25,9241.75,4470.5,5.4,5.633333333333333,4.7,17.333333333333332,16.833333333333332,15.5,69,1013,0.0,0.83,175,0,26.55,24.34,26.54,800,166441.0,5.2444444444444445,16.555555555555554
2024-09-04 01:00:00,27082.5,15492.25,3595.25,17811.75,14314.5,12156.75,10286.75,12882.75,18344.75,19256.0,9246.75,4251.5,5.283333333333333,5.5,4.016666666666668,14.283333333333331,19.0,11.7,66,1012,0.0,1.03,0,0,26.55,25.81,26.55,800,164721.5,4.933333333333334,14.994444444444445
2024-09-04 02:00:00,26398.75,15291.25,3652.25,17953.5,14087.75,12346.0,10484.75,12887.25,18034.25,18761.5,9321.25,4182.25,5.1,5.25,4.233333333333333,16.333333333333332,20.166666666666668,12.833333333333334,76,1012,0.0,2.57,10,0,25.99,23.81,25.37,800,163400.75,4.861111111111111,16.444444444444446
2024-09-04 03:00:00,25864.0,15172.0,3690.0,17979.5,14125.0,12359.75,10780.5,12737.0,17463.0,18323.5,9316.0,4122.75,5.2,5.366666666666667,4.383333333333334,16.166666666666668,14.066666666666668,14.333333333333334,71,1012,0.0,0.45,360,0,25.99,23.79,25.73,800,161933.0,4.983333333333333,14.855555555555556
2024-09-04 04:00:00,25139.0,15434.75,3632.5,18001.25,14219.25,12239.0,10827.25,12576.0,16969.0,17872.0,9196.0,4100.25,5.300000000000001,5.566666666666667,4.233333333333333,13.0,16.666666666666668,14.833333333333334,76,1012,0.0,2.06,340,0,25.44,22.81,24.51,800,160206.25,5.033333333333334,14.833333333333334
2024-09-04 05:00:00,24697.0,15550.75,3614.75,17993.0,14236.75,12070.0,10611.0,12462.5,16834.0,17337.0,9091.0,4049.5,5.2,5.333333333333333,4.316666666666666,12.433333333333332,13.833333333333334,13.35,76,1012,0.0,2.57,350,0,25.42,22.81,24.47,800,158547.25,4.95,13.205555555555556
2024-09-04 06:00:00,24632.25,15747.25,3694.75,17828.75,13963.5,12044.5,10564.75,12394.75,16617.25,17382.0,8839.0,4036.5,5.866666666666666,5.966666666666668,4.383333333333333,15.666666666666666,14.0,12.433333333333332,73,1012,0.0,2.06,330,40,26.53,23.81,25.55,802,157745.25,5.405555555555556,14.033333333333331
2024-09-04 07:00:00,25625.0,16861.5,3977.75,18192.75,13751.75,12011.0,10823.75,12583.25,16442.75,18275.5,8934.75,4322.75,9.966666666666669,6.033333333333334,4.533333333333333,23.33333333333333,19.666666666666668,12.133333333333333,67,1013,0.0,2.57,320,0,28.75,25.81,27.71,800,161802.5,6.844444444444446,18.377777777777776
2024-09-04 08:00:00,27818.5,19370.25,4289.75,19195.5,13159.25,11248.75,10850.25,12921.0,17882.25,20591.5,9532.25,4769.0,8.366666666666667,12.0,5.283333333333333,20.83333333333333,33.0,15.333333333333334,59,1013,0.0,1.79,280,0,29.88,28.81,29.57,800,171628.25,8.549999999999999,23.055555555555554
2024-09-04 09:00:00,29912.5,21282.25,4418.75,19626.25,12545.75,10861.0,10911.5,13057.5,19116.25,22778.25,9760.0,5314.0,6.316666666666666,12.0,5.833333333333333,18.5,33.0,17.0,63,1013,0.0,3.13,190,0,29.9,28.81,29.57,800,179584.0,8.049999999999999,22.833333333333332
2024-09-04 10:00:00,31445.25,22347.75,4491.5,19894.75,12207.5,10550.5,10925.75,13046.75,19917.0,23730.25,9612.5,5811.75,6.033333333333334,10.2,5.533333333333334,18.33333333333333,29.666666666666668,15.0,65,1012,0.0,4.63,170,0,30.81,29.3,30.17,800,183981.25,7.255555555555556,21.0
2024-09-04 11:00:00,32748.75,22766.0,4479.75,20154.5,11933.75,10195.25,11002.0,12942.75,20330.0,23978.75,9383.5,6272.75,5.15,6.699999999999999,5.2,14.833333333333334,19.666666666666668,15.5,67,1011,0.0,5.14,190,20,31.01,29.86,30.36,801,186187.75,5.683333333333334,16.666666666666668
2024-09-04 12:00:00,32564.75,22780.25,4430.0,19946.5,12074.25,10223.5,10865.75,12950.25,20464.25,23965.75,9426.25,6348.25,5.8,6.6000000000000005,6.066666666666666,17.116666666666667,21.0,14.833333333333334,68,1011,0.0,5.14,190,0,30.99,29.3,30.39,800,186039.75,6.155555555555556,17.650000000000002
2024-09-04 13:00:00,32202.5,21925.75,4290.25,19962.75,12610.5,10393.0,10716.5,12787.75,19523.5,23571.75,9888.5,6208.0,6.533333333333332,7.399999999999999,6.533333333333334,18.33333333333333,20.5,17.166666666666668,66,1010,0.0,4.63,160,20,31.01,29.86,30.57,801,184080.75,6.822222222222222,18.666666666666668
2024-09-04 14:00:00,31101.25,21262.5,4254.75,19400.25,12892.5,10595.75,10591.75,12811.0,19164.5,22402.5,10142.0,6235.5,6.633333333333334,7.2,6.433333333333334,17.766666666666666,18.33333333333333,15.0,68,1010,0.0,4.63,170,0,30.81,29.86,30.36,800,180854.25,6.7555555555555555,17.03333333333333
2024-09-04 15:00:00,29930.0,21133.5,4417.75,18883.0,12807.0,10809.75,10793.25,12950.5,19302.0,21794.0,9995.0,6228.0,6.316666666666666,6.2,6.0,16.666666666666668,15.0,15.0,71,1009,0.0,5.14,160,0,29.81,28.23,29.46,800,179043.75,6.172222222222222,15.555555555555557
2024-09-04 16:00:00,29182.0,21083.25,4444.75,18945.0,12744.25,11027.5,11084.75,13066.25,19445.75,21585.25,9691.5,6293.0,6.883333333333333,6.2,5.783333333333332,20.166666666666668,15.0,14.833333333333334,71,1009,0.0,5.14,170,0,29.88,28.79,29.39,800,178593.25,6.288888888888888,16.666666666666668
2024-09-04 17:00:00,28330.25,20646.75,4435.5,18895.0,12924.5,10995.0,11157.0,13057.5,19473.25,21407.75,9078.25,6107.0,5.833333333333333,6.366666666666666,6.216666666666666,17.166666666666668,20.83333333333333,17.5,76,1009,0.0,5.14,180,0,28.81,27.68,28.38,800,176507.75,6.138888888888888,18.5
2024-09-04 18:00:00,28052.75,19897.5,4112.25,18602.5,12869.5,11109.5,11233.75,13000.75,19569.5,21384.0,8941.25,6047.0,5.516666666666666,6.0,5.333333333333333,15.6,19.5,13.8,79,1010,0.0,5.66,200,40,28.21,27.12,28.09,802,174820.25,5.616666666666666,16.3
2024-09-04 19:00:00,28880.0,18363.75,3674.75,18465.25,12971.75,11231.5,10859.25,12820.0,19512.0,21268.25,9332.0,5752.75,5.333333333333333,7.166666666666667,6.333333333333335,16.133333333333333,22.666666666666668,18.33333333333333,80,1011,1.97,3.6,190,40,27.66,26.57,27.42,501,173131.25,6.277777777777779,19.04444444444444
2024-09-04 20:00:00,29573.0,17271.5,3614.75,18227.75,13277.75,11307.5,10546.25,12531.5,18890.0,21310.75,9495.75,5215.0,6.899999999999999,8.166666666666666,6.783333333333334,17.666666666666668,23.0,18.666666666666668,78,1011,0.0,6.17,120,40,26.81,25.46,26.22,802,171261.5,7.283333333333332,19.777777777777782
2024-09-04 21:00:00,29433.75,16845.5,3494.25,17643.5,13689.25,11508.75,10233.0,12581.25,18621.5,20745.25,9362.0,4899.75,7.866666666666667,7.183333333333334,7.850000000000001,22.5,18.716666666666665,24.33333333333333,74,1011,0.0,1.03,0,40,27.1,25.81,26.93,802,169057.75,7.633333333333334,21.849999999999998
2024-09-04 22:00:00,28720.25,16426.5,3458.5,17618.5,13869.75,11488.25,10091.0,12830.75,18501.0,20019.0,9233.75,4628.25,4.9,3.1,3.8333333333333335,14.333333333333334,8.65,9.816666666666668,78,1011,0.0,2.57,360,40,25.42,22.68,24.76,802,166885.5,3.9444444444444446,10.933333333333335
2024-09-04 23:00:00,27402.75,16248.75,3521.5,17739.5,14049.25,11870.0,10089.5,12928.0,18411.25,19423.75,9151.75,4419.25,3.266666666666666,4.999999999999999,2.6,10.4,13.0,7.266666666666667,79,1010,0.0,1.54,340,20,25.44,22.12,24.69,801,165255.25,3.622222222222222,10.222222222222221
2024-09-05 00:00:00,26238.5,16124.75,3549.75,17847.75,14257.75,11980.75,10133.0,13141.75,18451.75,18738.5,9040.25,4291.25,2.1,4.4,1.6833333333333331,6.666666666666667,10.0,6.3500000000000005,79,1010,0.0,2.06,340,20,24.88,22.12,24.29,801,163795.75,2.727777777777778,7.672222222222223
2024-09-05 01:00:00,25360.75,16087.5,3602.0,17754.0,14266.25,12171.5,10091.5,13095.25,18548.75,18070.75,9120.0,4216.5,1.7,4.4,1.6333333333333335,4.333333333333333,10.0,5.233333333333333,81,1010,0.0,2.06,350,20,24.88,22.68,24.11,801,162384.75,2.577777777777778,6.522222222222222
2024-09-05 02:00:00,24931.75,16187.75,3617.5,17743.0,14356.75,12204.0,10309.25,13134.0,18193.75,17582.25,9219.0,4095.25,3.016666666666667,4.4,1.7333333333333334,9.566666666666666,10.0,4.616666666666667,77,1010,0.0,2.57,10,20,25.42,22.68,24.76,801,161574.25,3.0500000000000007,8.061111111111112
2024-09-05 03:00:00,25131.5,16350.75,3603.75,17589.25,14487.75,12031.0,10570.5,13024.75,17800.25,17271.25,9191.25,4078.25,3.5500000000000007,4.4,2.0,10.783333333333331,10.0,5.199999999999999,77,1010,0.0,3.09,10,20,25.44,22.68,24.97,801,161130.25,3.316666666666667,8.66111111111111
2024-09-05 04:00:00,24887.25,16348.5,3608.5,17453.75,14396.5,12064.0,10612.75,12844.5,17561.5,17148.75,9051.0,4044.25,4.283333333333333,4.4,3.5499999999999994,11.866666666666667,10.0,9.883333333333333,71,1010,0.0,2.57,10,0,25.44,24.81,25.44,800,160021.25,4.0777777777777775,10.583333333333334
2024-09-05 05:00:00,24511.0,16278.0,3648.25,17304.5,14151.5,12007.75,10571.5,12747.75,17413.25,16854.0,9091.5,4018.25,5.6000000000000005,4.4,4.966666666666667,16.0,10.0,13.333333333333334,72,1010,0.0,2.57,350,0,25.44,23.81,25.44,800,158597.25,4.988888888888889,13.111111111111112
2024-09-05 06:00:00,24207.0,16647.5,3730.5,17039.5,13988.5,11978.5,10464.5,12713.0,17407.25,16943.5,8935.5,4021.75,5.866666666666666,4.4,5.05,19.33333333333333,10.0,14.666666666666666,72,1010,0.0,4.12,340,0,25.99,24.81,25.99,800,158077.0,5.105555555555555,14.666666666666664
2024-09-05 07:00:00,25023.0,17833.25,3938.0,17340.5,13756.75,11877.5,10698.0,12859.5,17286.0,18266.0,8902.75,4221.25,7.116666666666666,4.4,6.283333333333334,18.166666666666668,10.0,17.833333333333332,70,1011,0.0,4.12,320,0,27.1,24.9,26.73,800,162002.5,5.933333333333334,15.333333333333334
2024-09-05 08:00:00,27076.75,19939.75,4249.25,18469.75,13307.5,11170.0,10812.0,13036.25,18513.5,20802.5,9192.5,4622.5,7.45,8.500000000000002,5.8500000000000005,21.33333333333333,23.0,15.833333333333334,60,1011,0.0,4.47,290,20,28.75,27.81,28.28,801,171192.25,7.266666666666668,20.055555555555554
2024-09-05 09:00:00,29393.5,21679.5,4362.5,19463.75,12657.75,10724.25,11002.5,12935.0,19648.75,23145.25,9260.25,4921.0,4.916666666666666,7.383333333333333,4.183333333333334,14.666666666666666,24.166666666666668,12.0,47,1011,0.0,6.17,320,20,29.88,29.34,29.86,801,179194.0,5.4944444444444445,16.944444444444446
2024-09-05 10:00:00,30971.75,22693.75,4352.5,19640.0,12342.5,10558.75,10952.5,13143.0,20654.75,24239.75,9061.0,5341.0,2.4833333333333334,5.7,2.5666666666666664,10.216666666666669,19.5,7.916666666666668,42,1010,0.0,5.66,320,20,30.97,30.44,30.72,801,183951.25,3.5833333333333335,12.544444444444446
2024-09-05 11:00:00,31646.25,22866.75,4311.25,19792.75,12254.75,10419.25,10925.25,13091.75,20832.5,24626.75,9241.25,5964.75,1.1666666666666667,3.6833333333333336,1.2333333333333334,5.766666666666666,12.1,4.65,37,1010,0.0,7.2,320,20,31.81,30.99,31.4,801,185973.25,2.027777777777778,7.5055555555555555
2024-09-05 12:00:00,31922.25,22799.5,4314.25,19815.25,12318.25,10573.25,10890.75,13036.75,20569.75,24530.25,9340.5,6080.0,0.6999999999999998,1.3333333333333333,0.8833333333333334,3.266666666666667,3.0500000000000003,2.6,30,1010,0.0,6.17,300,20,32.81,31.53,31.9,801,186190.75,0.9722222222222222,2.9722222222222228
2024-09-05 13:00:00,31752.5,21878.5,4239.25,19845.0,12908.25,10845.0,10838.75,12888.5,20006.0,23978.25,9657.5,6000.5,0.4833333333333332,1.1833333333333331,0.65,2.6333333333333333,1.9,2.1,37,1010,0.0,6.69,300,20,31.81,30.97,31.44,801,184838.0,0.7722222222222221,2.211111111111111
2024-09-05 14:00:00,31280.5,21460.0,4248.0,19251.25,12983.25,10874.5,10838.75,12738.75,19638.0,22658.25,9818.5,6031.0,0.7000000000000001,1.0833333333333333,0.6166666666666666,1.9166666666666667,1.6166666666666665,1.8,41,1010,0.0,5.14,320,20,31.01,29.32,30.11,801,181820.75,0.7999999999999999,1.7777777777777777
2024-09-05 15:00:00,30350.5,21518.75,4466.5,18710.25,12753.75,10620.25,10770.25,12804.0,19548.0,22335.75,9868.0,6028.0,0.9166666666666666,1.3833333333333335,0.8833333333333333,3.9166666666666665,3.0666666666666664,3.266666666666666,42,1011,0.0,7.2,10,20,30.46,28.77,29.42,801,179774.0,1.0611111111111111,3.416666666666666
2024-09-05 16:00:00,29464.75,21576.0,4585.5,18468.0,12655.0,10705.5,10837.5,13076.25,19906.5,22080.25,9399.25,6175.0,0.9666666666666668,1.3833333333333335,0.8000000000000002,4.8,4.65,2.85,45,1011,0.0,6.69,360,0,29.9,28.19,28.38,800,178929.5,1.0500000000000003,4.1
2024-09-05 17:00:00,29049.0,20877.0,4451.75,18340.0,12690.5,10805.25,10913.0,13169.25,20089.5,21724.5,8856.5,6152.5,0.8333333333333334,1.3,0.95,4.283333333333332,4.3,3.85,51,1012,0.0,8.23,360,0,26.81,25.99,26.08,800,177118.75,1.0277777777777777,4.144444444444444
2024-09-05 18:00:00,29095.75,19563.5,4097.0,18279.0,12888.25,11119.0,10844.25,12946.5,20137.0,21426.75,8981.0,6084.0,0.8166666666666665,1.3,1.0166666666666666,4.75,4.3,3.45,53,1012,0.0,5.66,10,0,24.88,24.81,24.88,800,175462.0,1.0444444444444445,4.166666666666667
2024-09-05 19:00:00,29774.75,17949.75,3689.5,17964.0,13133.5,11302.0,10558.5,13071.0,19688.0,21596.5,9271.0,5713.0,1.7666666666666666,1.866666666666667,1.383333333333333,7.766666666666666,6.699999999999999,5.05,58,1012,0.0,4.63,350,0,25.46,23.75,23.99,800,173711.5,1.6722222222222223,6.5055555555555555
2024-09-05 20:00:00,30274.0,16885.0,3543.25,17140.75,13135.0,11273.5,10393.75,12798.0,18774.0,22462.5,9614.0,5529.5,1.6666666666666667,1.9,3.016666666666667,7.466666666666668,5.3,7.966666666666668,59,1012,0.0,3.13,304,0,23.21,21.81,23.21,800,171823.25,2.1944444444444446,6.911111111111111
2024-09-05 21:00:00,30091.5,16347.25,3514.75,16749.25,13330.75,11081.0,9873.75,12564.5,18306.0,22950.5,9775.5,5608.25,1.45,1.9,3.8333333333333335,6.95,5.3,10.333333333333334,60,1012,0.0,4.12,340,0,22.66,21.81,22.57,800,170193.0,2.3944444444444444,7.527777777777779
2024-09-05 22:00:00,29568.5,16087.25,3490.25,16794.75,13836.25,10926.75,9688.0,12611.5,17979.25,22660.5,9808.5,5698.25,7.783333333333334,1.9,4.9,19.666666666666668,5.3,13.65,67,1012,0.0,3.09,340,0,23.79,20.81,21.77,800,169149.75,4.861111111111112,12.872222222222222
2024-09-05 23:00:00,28326.5,15989.75,3493.0,16959.0,14144.5,11135.5,9789.25,12643.5,18248.0,20952.75,9437.75,5453.75,3.2833333333333337,1.9,1.866666666666667,12.5,5.3,6.166666666666667,70,1012,0.0,3.09,330,0,23.23,20.81,21.37,800,166573.25,2.35,7.98888888888889
2024-09-06 00:00:00,24539.25,16205.0,3606.25,17052.75,14136.5,11773.25,9656.75,13280.25,18615.0,18000.75,9336.5,4306.25,5.0,1.9,1.4666666666666666,15.9,5.3,4.8,72,1012,0.0,2.57,340,0,22.12,19.81,20.69,800,160508.5,2.788888888888889,8.666666666666666
2024-09-06 01:00:00,24084.5,16149.75,3566.75,16845.5,14222.0,11856.0,9643.75,13406.0,18786.25,17816.0,9252.25,4200.0,3.85,1.9,1.5666666666666669,10.533333333333331,5.3,7.050000000000001,67,1011,0.0,1.34,295,23,21.55,20.97,21.29,801,159828.75,2.4388888888888887,7.627777777777777
2024-09-06 02:00:00,24061.25,16174.0,3528.75,16863.25,14128.5,11779.5,9576.0,13424.75,18827.75,17437.0,9174.0,4164.75,1.8333333333333333,1.9,1.4333333333333336,7.466666666666666,5.3,4.216666666666666,67,1011,0.0,0.89,350,17,21.01,20.42,20.73,801,159139.5,1.7222222222222223,5.6611111111111105
2024-09-06 03:00:00,23762.5,16217.5,3593.25,16764.0,13873.75,11763.75,9497.25,13353.5,18800.5,17034.5,9130.75,4140.75,2.1166666666666667,1.9,1.5833333333333333,6.083333333333333,5.3,6.483333333333334,67,1011,0.0,0.89,298,14,21.55,20.42,21.04,801,157932.0,1.8666666666666665,5.955555555555556
2024-09-06 04:00:00,23541.5,16620.5,3716.25,16330.0,13667.5,11707.0,9581.25,13346.5,18749.0,17169.5,8932.75,4047.75,2.0500000000000003,1.9,1.3166666666666669,7.800000000000001,5.3,6.316666666666666,58,1011,0.0,1.34,286,12,20.99,20.42,20.99,801,157409.5,1.7555555555555558,6.472222222222222
2024-09-06 05:00:00,24352.75,18021.75,4017.75,16330.75,13588.25,11626.25,9652.5,13490.0,18993.0,17802.25,9012.75,4182.0,2.1166666666666667,1.9,1.2166666666666668,7.616666666666667,5.3,3.6666666666666665,57,1011,0.0,0.89,332,7,21.55,20.97,21.55,800,161070.0,1.7444444444444445,5.527777777777779
2024-09-06 06:00:00,26231.5,19653.5,4262.75,17742.5,13045.5,11162.25,10428.25,13332.5,19063.75,20351.0,9571.5,4594.25,1.7166666666666666,1.9,1.2,6.9,5.3,5.383333333333333,56,1011,0.0,1.34,328,4,23.21,23.19,23.21,800,169439.25,1.6055555555555554,5.861111111111111
