Time,PM2.5_Sensor1,PM2.5_Sensor2,PM2.5_Sensor3,PM10_Sensor1,PM10_Sensor2,PM10_Sensor3
2024-08-08 20:00:00,3.4666666666666663,4.466666666666666,3.3000000000000003,6.699999999999999,8.766666666666667,6.933333333333334
2024-08-08 21:00:00,3.483333333333333,4.45,4.449999999999999,7.033333333333334,7.8999999999999995,7.583333333333333
2024-08-08 22:00:00,3.1833333333333336,3.6500000000000004,3.4333333333333336,5.416666666666667,6.466666666666666,5.8500000000000005
2024-08-08 23:00:00,3.3166666666666664,3.8333333333333335,3.4499999999999997,6.7,7.599999999999999,5.916666666666667
2024-08-09 00:00:00,3.65,4.1499999999999995,3.466666666666667,6.016666666666667,7.800000000000001,5.966666666666668
2024-08-09 01:00:00,3.9,4.083333333333334,3.3666666666666667,6.25,7.883333333333333,5.333333333333333
2024-08-09 02:00:00,3.6999999999999997,4.366666666666667,3.533333333333333,7.033333333333334,7.183333333333333,6.05
2024-08-09 03:00:00,3.9666666666666663,4.433333333333333,3.633333333333333,6.433333333333334,8.383333333333333,6.083333333333333
2024-08-09 04:00:00,4.183333333333334,4.383333333333333,3.783333333333333,7.849999999999999,8.266666666666666,6.266666666666667
2024-08-09 05:00:00,4.433333333333333,4.683333333333334,3.5666666666666664,7.633333333333333,9.75,7.483333333333333
2024-08-09 06:00:00,4.65,4.5,3.8666666666666667,9.049999999999999,9.133333333333333,7.266666666666667
2024-08-09 07:00:00,5.066666666666666,4.8500000000000005,4.0,10.866666666666667,9.116666666666667,8.116666666666667
2024-08-09 08:00:00,4.733333333333333,4.883333333333333,4.116666666666666,9.1,9.200000000000001,10.183333333333334
2024-08-09 09:00:00,4.233333333333333,4.7,3.6666666666666665,8.266666666666667,10.549999999999999,6.733333333333334
2024-08-09 10:00:00,4.55,4.716666666666666,3.566666666666667,8.716666666666667,9.25,6.95
2024-08-09 11:00:00,3.9166666666666665,5.133333333333333,3.8333333333333335,9.033333333333333,9.75,9.216666666666667
2024-08-09 12:00:00,3.8000000000000003,4.916666666666667,3.6,7.183333333333333,10.133333333333333,7.566666666666666
2024-08-09 13:00:00,3.9500000000000006,5.133333333333334,3.75,7.5,9.283333333333333,6.866666666666666
2024-08-09 14:00:00,3.983333333333334,4.633333333333333,3.266666666666666,8.6,7.5,5.833333333333333
2024-08-09 15:00:00,3.6666666666666665,4.45,3.8166666666666664,7.116666666666666,7.333333333333333,6.216666666666666
2024-08-09 16:00:00,3.2999999999999994,4.266666666666667,3.4999999999999996,6.45,6.666666666666667,6.8
2024-08-09 17:00:00,3.2166666666666663,4.5,3.8499999999999996,7.416666666666667,6.933333333333334,8.433333333333332
2024-08-09 18:00:00,2.7500000000000004,3.3833333333333333,2.966666666666667,6.7,5.466666666666668,5.449999999999999
2024-08-09 19:00:00,2.483333333333333,3.5,2.3333333333333335,6.416666666666667,6.033333333333334,4.3500000000000005
2024-08-09 20:00:00,3.0500000000000003,4.133333333333334,2.8333333333333335,7.833333333333333,6.05,5.983333333333334
2024-08-09 21:00:00,2.516666666666667,3.3333333333333335,2.4166666666666665,5.566666666666666,5.833333333333333,4.683333333333334
2024-08-09 22:00:00,1.8166666666666667,2.5166666666666666,2.166666666666667,5.033333333333333,3.933333333333333,5.516666666666667
2024-08-09 23:00:00,2.1666666666666665,2.6333333333333333,1.9833333333333334,5.383333333333333,4.566666666666666,3.483333333333334
2024-08-10 00:00:00,2.6166666666666667,3.0,2.066666666666667,6.283333333333332,6.033333333333332,3.8666666666666667
