"Time","Sensor1","Sensor2","Sensor3"
2024-09-22 18:40:00,3.2,,6.8
2024-09-22 18:50:00,6.3,4.5,4.5
2024-09-22 19:00:00,7.6,,4.6
2024-09-22 19:10:00,4.2,,6.7
2024-09-22 19:20:00,3.8,,7.2
2024-09-22 19:30:00,7,9.7,5.9
2024-09-22 19:40:00,5.6,6.3,3.6
2024-09-22 19:50:00,5.3,5.2,8.5
2024-09-22 20:00:00,2.6,,7.9
2024-09-22 20:10:00,4.4,,5.1
2024-09-22 20:20:00,5.5,4.7,7
2024-09-22 20:30:00,4,6.7,5.8
2024-09-22 20:40:00,6.4,,4
2024-09-22 20:50:00,5,,7.4
2024-09-22 21:00:00,4.3,,7.5
2024-09-22 21:10:00,7.4,4.6,6.2
2024-09-22 21:20:00,2.6,8.3,5
2024-09-22 21:30:00,3.3,,5
2024-09-22 21:40:00,4.8,8.3,7.9
2024-09-22 21:50:00,,,7.2
2024-09-22 22:00:00,4,,5.7
2024-09-22 22:10:00,5.2,5.9,7.9
2024-09-22 22:20:00,2,6.2,7.4
2024-09-22 22:30:00,5.1,4.1,9
2024-09-22 22:40:00,,3.5,5.7
2024-09-22 22:50:00,3.7,3.5,3.8
2024-09-22 23:00:00,7.6,7.6,7.8
2024-09-22 23:10:00,6.5,4.4,5.9
2024-09-22 23:20:00,6.1,4.2,3.8
2024-09-22 23:30:00,5.3,7.9,4.5
2024-09-22 23:40:00,6.5,5.8,6.8
2024-09-22 23:50:00,4.4,4,5.5
2024-09-23 00:00:00,6.4,12,11
2024-09-23 00:10:00,6.5,8.6,4.5
2024-09-23 00:20:00,8.2,6.4,7.7
2024-09-23 00:30:00,5.6,8.1,2.6
2024-09-23 00:40:00,3.7,8.2,4.8
2024-09-23 00:50:00,8.7,6.8,5.6
2024-09-23 01:00:00,,8.7,5.1
2024-09-23 01:10:00,5.5,11,9.8
2024-09-23 01:20:00,7.5,11,11
2024-09-23 01:30:00,9.6,9.2,5.4
2024-09-23 01:40:00,9.4,12,7.7
2024-09-23 01:50:00,7.1,8.3,4.3
2024-09-23 02:00:00,6,11,5.9
2024-09-23 02:10:00,6.7,11,3.8
2024-09-23 02:20:00,12,10,6.2
2024-09-23 02:30:00,13,11,7.8
2024-09-23 02:40:00,5.6,7.9,8
2024-09-23 02:50:00,7.9,6.5,7.3
2024-09-23 03:00:00,13,8.4,8.2
2024-09-23 03:10:00,6.7,10,6.3
2024-09-23 03:20:00,4.9,7.1,10
2024-09-23 03:30:00,5.2,7.7,4.8
2024-09-23 03:40:00,5.1,12,8.3
2024-09-23 03:50:00,5.3,7.9,6.2
2024-09-23 04:00:00,7,8.4,6.7
2024-09-23 04:10:00,4.4,6.5,6.8
2024-09-23 04:20:00,11,5.9,7.7
2024-09-23 04:30:00,7.9,8,12
2024-09-23 04:40:00,11,6.7,6.4
2024-09-23 04:50:00,13,7.8,5
2024-09-23 05:00:00,8.1,14,14
2024-09-23 05:10:00,4.6,7.2,6.8
2024-09-23 05:20:00,14,8.5,6.6
2024-09-23 05:30:00,13,5.6,9.4
2024-09-23 05:40:00,8.8,8.9,8.6
2024-09-23 05:50:00,11,13,6.6
2024-09-23 06:00:00,12,8.3,12
2024-09-23 06:10:00,8.2,14,11
2024-09-23 06:20:00,23,13,8.7
2024-09-23 06:30:00,19,28,12
2024-09-23 06:40:00,17,16,7.7
2024-09-23 06:50:00,12,12,9.7
2024-09-23 07:00:00,6,13,8.6
2024-09-23 07:10:00,13,9.6,8.1
2024-09-23 07:20:00,6,9.7,13
2024-09-23 07:30:00,8.9,4.7,6.4
2024-09-23 07:40:00,6.2,7.9,7.9
2024-09-23 07:50:00,7.4,9.2,4.6
2024-09-23 08:00:00,8.3,4.8,3.6
2024-09-23 08:10:00,7.2,12,3.9
2024-09-23 08:20:00,5.8,6.8,3.4
2024-09-23 08:30:00,3.9,6.3,3.8
2024-09-23 08:40:00,5.7,7.2,4.5
2024-09-23 08:50:00,12,4.9,4.8
2024-09-23 09:00:00,9.4,7.3,3.6
2024-09-23 09:10:00,4,11,6.3
2024-09-23 09:20:00,2,,4.8
2024-09-23 09:30:00,9.7,,1.3
2024-09-23 09:40:00,4.3,,4.2
2024-09-23 09:50:00,3.4,7.9,2.5
2024-09-23 10:00:00,6,7.9,1.8
2024-09-23 10:10:00,3.5,,5.6
2024-09-23 10:20:00,4.6,,6.8
2024-09-23 10:30:00,11,,5.7
2024-09-23 10:40:00,2.5,,8.8
2024-09-23 10:50:00,12,,6.2
2024-09-23 11:00:00,6,,5.6
2024-09-23 11:10:00,4.5,,9.4
2024-09-23 11:20:00,8.2,,
2024-09-23 11:30:00,6.8,,6.5
2024-09-23 11:40:00,4.4,,8.8
2024-09-23 11:50:00,3.3,,3.6
2024-09-23 12:00:00,8.1,,4.5
2024-09-23 12:10:00,7.8,,3.8
2024-09-23 12:20:00,15,,4.9
2024-09-23 12:30:00,6.7,,10
2024-09-23 12:40:00,14,,2.8
2024-09-23 12:50:00,7.4,,4.3
2024-09-23 13:00:00,5.2,,3
2024-09-23 13:10:00,7.5,,4.2
2024-09-23 13:20:00,6.1,,4
2024-09-23 13:30:00,5,,4.2
2024-09-23 13:40:00,4.6,,2.4
2024-09-23 13:50:00,3.5,,5.5
2024-09-23 14:00:00,6,,6.3
2024-09-23 14:10:00,1.4,,9.2
2024-09-23 14:20:00,8,,5.6
2024-09-23 14:30:00,9.1,,5.4
2024-09-23 14:40:00,4.8,,7.4
2024-09-23 14:50:00,6.3,,9.3
2024-09-23 15:00:00,4.1,,9.5
2024-09-23 15:10:00,5,,7.6
2024-09-23 15:20:00,4.5,8.5,6.5
2024-09-23 15:30:00,8.2,6.7,9.8
2024-09-23 15:40:00,12,9.5,7.7
2024-09-23 15:50:00,12,10,9.6
2024-09-23 16:00:00,8.2,6.8,8.8
2024-09-23 16:10:00,1.8,6.3,5.1
2024-09-23 16:20:00,8,,7.5
2024-09-23 16:30:00,2.6,7.6,4.9
2024-09-23 16:40:00,2,1.5,4.7
2024-09-23 16:50:00,5.4,,6.7
2024-09-23 17:00:00,4.2,,2.4
2024-09-23 17:10:00,3.4,,6
2024-09-23 17:20:00,3.4,3,5.4
2024-09-23 17:30:00,5.1,,4.8
2024-09-23 17:40:00,4.8,,3.1
2024-09-23 17:50:00,8,3,6.2
2024-09-23 18:00:00,4.2,8.4,3.6
2024-09-23 18:10:00,6.1,,4.8
2024-09-23 18:20:00,6,8.4,7.8
2024-09-23 18:30:00,4.1,,5.1
2024-09-23 18:40:00,3.5,,6.4
2024-09-23 18:50:00,3.7,,2.4
2024-09-23 19:00:00,6.7,6.5,3.2
2024-09-23 19:10:00,2.6,6.5,3.1
2024-09-23 19:20:00,3.1,6.5,6.7
2024-09-23 19:30:00,4.4,,6.7
2024-09-23 19:40:00,5.6,,2.7
2024-09-23 19:50:00,6.5,,2.3
2024-09-23 20:00:00,6.8,,5.1
2024-09-23 20:10:00,3.4,,5.5
2024-09-23 20:20:00,5.3,6.7,2.7
2024-09-23 20:30:00,3.8,5.5,6.7
2024-09-23 20:40:00,7.2,,4.9
2024-09-23 20:50:00,3.3,,6.5
2024-09-23 21:00:00,5.1,,3.1
2024-09-23 21:10:00,5.9,,7.2
2024-09-23 21:20:00,6.3,,5
2024-09-23 21:30:00,8,,3.7
2024-09-23 21:40:00,5.6,5.5,6.2
2024-09-23 21:50:00,5.7,5.5,2.5
2024-09-23 22:00:00,3.7,,7.7
2024-09-23 22:10:00,9.8,,8.3
2024-09-23 22:20:00,6.6,,4.2
2024-09-23 22:30:00,6.4,5.5,5.2
2024-09-23 22:40:00,11,,7.6
2024-09-23 22:50:00,6.1,,5.1
2024-09-23 23:00:00,8.1,,6.9
2024-09-23 23:10:00,9.1,,5.4
2024-09-23 23:20:00,3.9,,3.6
2024-09-23 23:30:00,6.6,,3
2024-09-23 23:40:00,4.5,,3.3
2024-09-23 23:50:00,4.9,,4.1
2024-09-24 00:00:00,,,3
2024-09-24 00:10:00,4.2,,3.4
2024-09-24 00:20:00,8.6,,4.2
2024-09-24 00:30:00,6.6,,6.6
2024-09-24 00:40:00,3.9,,4.9
2024-09-24 00:50:00,5.7,,5.2
2024-09-24 01:00:00,9.3,,3.5
2024-09-24 01:10:00,10,,2.7
2024-09-24 01:20:00,7.8,,2.3
2024-09-24 01:30:00,2.6,,4.7
2024-09-24 01:40:00,7.4,,5.2
2024-09-24 01:50:00,4.9,,4.9
2024-09-24 02:00:00,8.4,,3.7
2024-09-24 02:10:00,3.6,,3.1
2024-09-24 02:20:00,6.6,,5.4
2024-09-24 02:30:00,6.7,,6.2
2024-09-24 02:40:00,8,,4
2024-09-24 02:50:00,7.2,,6.4
2024-09-24 03:00:00,3.9,,4.8
2024-09-24 03:10:00,7.2,,8.6
2024-09-24 03:20:00,4.8,,6.3
2024-09-24 03:30:00,4.8,,6
2024-09-24 03:40:00,5.2,,5.4
2024-09-24 03:50:00,5.8,,7.4
2024-09-24 04:00:00,8.9,,4.9
2024-09-24 04:10:00,4.2,,4.9
2024-09-24 04:20:00,5.5,,5
2024-09-24 04:30:00,7.4,,9.3
2024-09-24 04:40:00,6.4,,3.4
2024-09-24 04:50:00,8.5,5.5,7.7
2024-09-24 05:00:00,6.1,,3.8
2024-09-24 05:10:00,12,,4.2
2024-09-24 05:20:00,8.1,,4.2
2024-09-24 05:30:00,5.4,,5.4
2024-09-24 05:40:00,6.3,,5.8
2024-09-24 05:50:00,5.7,,6.7
2024-09-24 06:00:00,11,,5.7
2024-09-24 06:10:00,12,,5.9
2024-09-24 06:20:00,5.5,,7.5
2024-09-24 06:30:00,8.8,,3.8
2024-09-24 06:40:00,5.7,,3.6
2024-09-24 06:50:00,5.4,,6.6
2024-09-24 07:00:00,9.2,,3.8
2024-09-24 07:10:00,,,6.6
2024-09-24 07:20:00,12,,4.3
2024-09-24 07:30:00,9.3,,4.6
2024-09-24 07:40:00,5.3,,5.8
2024-09-24 07:50:00,7.2,,5.6
2024-09-24 08:00:00,9.8,5.5,1.8
2024-09-24 08:10:00,8.1,,3.5
2024-09-24 08:20:00,4.2,,5.1
2024-09-24 08:30:00,5.7,,7.5
2024-09-24 08:40:00,9.7,,5.7
2024-09-24 08:50:00,4.1,,6.1
2024-09-24 09:00:00,11,,6.1
2024-09-24 09:10:00,8.1,,4.8
2024-09-24 09:20:00,3.1,,2.2
2024-09-24 09:30:00,13,,3.9
2024-09-24 09:40:00,9.1,,2.1
2024-09-24 09:50:00,8.4,,5.4
2024-09-24 10:00:00,4.6,,7.7
2024-09-24 10:10:00,8,,9.2
2024-09-24 10:20:00,6.2,,4.5
2024-09-24 10:30:00,6.9,,3.3
2024-09-24 10:40:00,6.7,,3.7
2024-09-24 10:50:00,6,,3.5
2024-09-24 11:00:00,82,,5
2024-09-24 11:10:00,3.1,,3.2
2024-09-24 11:20:00,6.3,,2.9
2024-09-24 11:30:00,4.2,,3.9
2024-09-24 11:40:00,1.9,,4.7
2024-09-24 11:50:00,,,3.6
2024-09-24 12:00:00,2.7,,3.7
2024-09-24 12:10:00,3.6,,5.8
2024-09-24 12:20:00,4.9,5.5,3.4
2024-09-24 12:30:00,3.5,5.5,5.2
2024-09-24 12:40:00,4.8,5.5,3.9
2024-09-24 12:50:00,5.1,,5.5
2024-09-24 13:00:00,2.7,,2.9
2024-09-24 13:10:00,3,,5.4
2024-09-24 13:20:00,3.4,,3.2
2024-09-24 13:30:00,5.7,,4.2
2024-09-24 13:40:00,1.8,,2.8
2024-09-24 13:50:00,2.6,,3.1
2024-09-24 14:00:00,4.3,,4.6
2024-09-24 14:10:00,6.6,,5
2024-09-24 14:20:00,4.1,,4.7
2024-09-24 14:30:00,2.5,,5.8
2024-09-24 14:40:00,10,,5.1
2024-09-24 14:50:00,8.7,,3.2
2024-09-24 15:00:00,7,,6.1
2024-09-24 15:10:00,4.4,,6.5
2024-09-24 15:20:00,10,,6
2024-09-24 15:30:00,7.9,,6.9
2024-09-24 15:40:00,9,,7.5
2024-09-24 15:50:00,8.6,,5.6
2024-09-24 16:00:00,8.2,,10
2024-09-24 16:10:00,2.9,,5.2
2024-09-24 16:20:00,5,,9.6
2024-09-24 16:30:00,4.9,,5.6
2024-09-24 16:40:00,4.8,,6.6
2024-09-24 16:50:00,6.8,,5.2
2024-09-24 17:00:00,3.7,,8.2
2024-09-24 17:10:00,4.7,,3.3
2024-09-24 17:20:00,4.9,,6.3
2024-09-24 17:30:00,7.4,,5.2
2024-09-24 17:40:00,3.9,,5
2024-09-24 17:50:00,4,,
2024-09-24 18:00:00,6.5,,5.1
2024-09-24 18:10:00,7,,6.5
2024-09-24 18:20:00,7.8,,8
2024-09-24 18:30:00,6.9,,7.1
2024-09-24 18:40:00,7.2,,5.2
2024-09-24 18:50:00,30,,4.4
2024-09-24 19:00:00,7.3,,6.3
2024-09-24 19:10:00,15,,7.2
2024-09-24 19:20:00,6.9,,7
2024-09-24 19:30:00,10,,6.9
2024-09-24 19:40:00,14,,8.7
2024-09-24 19:50:00,6.4,,6.1
2024-09-24 20:00:00,7.8,,
2024-09-24 20:10:00,13,,11
2024-09-24 20:20:00,18,,
2024-09-24 20:30:00,10,,9.4
2024-09-24 20:40:00,,,11
2024-09-24 20:50:00,12,,12
2024-09-24 21:00:00,10,5.5,6.6
2024-09-24 21:10:00,9.9,,6.4
2024-09-24 21:20:00,9.7,5.5,9.8
2024-09-24 21:30:00,23,,6.8
2024-09-24 21:40:00,,5.5,9.1
2024-09-24 21:50:00,9,5.5,13
2024-09-24 22:00:00,12,,9.6
2024-09-24 22:10:00,8.1,5.5,10
2024-09-24 22:20:00,7.8,5.5,8.9
2024-09-24 22:30:00,12,5.5,9.1
2024-09-24 22:40:00,9.4,5.5,10
2024-09-24 22:50:00,11,,10
2024-09-24 23:00:00,10,,6.3
2024-09-24 23:10:00,12,,11
2024-09-24 23:20:00,18,,8.1
2024-09-24 23:30:00,15,,9.6
2024-09-24 23:40:00,20,,9.1
2024-09-24 23:50:00,24,,10
2024-09-25 00:00:00,12,,7.3
2024-09-25 00:10:00,14,,13
2024-09-25 00:20:00,14,,14
2024-09-25 00:30:00,13,,11
2024-09-25 00:40:00,9.6,,12
2024-09-25 00:50:00,12,,9.6
2024-09-25 01:00:00,16,,9
2024-09-25 01:10:00,20,,14
2024-09-25 01:20:00,11,,14
2024-09-25 01:30:00,15,,13
2024-09-25 01:40:00,13,,9.2
2024-09-25 01:50:00,14,,12
2024-09-25 02:00:00,15,,12
2024-09-25 02:10:00,15,,14
2024-09-25 02:20:00,15,,8.8
2024-09-25 02:30:00,16,,11
2024-09-25 02:40:00,17,,9.7
2024-09-25 02:50:00,15,,14
2024-09-25 03:00:00,12,,11
2024-09-25 03:10:00,19,,11
2024-09-25 03:20:00,16,,8.9
2024-09-25 03:30:00,13,,8.5
2024-09-25 03:40:00,17,,8.9
2024-09-25 03:50:00,13,,12
2024-09-25 04:00:00,16,,15
2024-09-25 04:10:00,13,,12
2024-09-25 04:20:00,17,,11
2024-09-25 04:30:00,11,,8.3
2024-09-25 04:40:00,13,,10
2024-09-25 04:50:00,12,,11
2024-09-25 05:00:00,13,,8.8
2024-09-25 05:10:00,16,,9
2024-09-25 05:20:00,20,,12
2024-09-25 05:30:00,19,,10
2024-09-25 05:40:00,13,,8.4
2024-09-25 05:50:00,18,,10
2024-09-25 06:00:00,15,,13
2024-09-25 06:10:00,18,,14
2024-09-25 06:20:00,17,,15
2024-09-25 06:30:00,14,,13
2024-09-25 06:40:00,16,,13
2024-09-25 06:50:00,17,,16
2024-09-25 07:00:00,12,,13
2024-09-25 07:10:00,18,,19
2024-09-25 07:20:00,15,,11
2024-09-25 07:30:00,18,,13
2024-09-25 07:40:00,14,,15
2024-09-25 07:50:00,18,,18
2024-09-25 08:00:00,16,,12
2024-09-25 08:10:00,26,,20
2024-09-25 08:20:00,34,,20
2024-09-25 08:30:00,31,,15
2024-09-25 08:40:00,52,,14
2024-09-25 08:50:00,18,,14
2024-09-25 09:00:00,17,,13
2024-09-25 09:10:00,27,,13
2024-09-25 09:20:00,62,,17
2024-09-25 09:30:00,26,5.5,18
2024-09-25 09:40:00,21,,13
2024-09-25 09:50:00,28,5.5,14
2024-09-25 10:00:00,22,,17
2024-09-25 10:10:00,21,5.5,13
2024-09-25 10:20:00,16,,14
2024-09-25 10:30:00,16,5.5,18
2024-09-25 10:40:00,20,5.5,16
2024-09-25 10:50:00,17,5.5,15
2024-09-25 11:00:00,24,5.5,20
2024-09-25 11:10:00,19,,20
2024-09-25 11:20:00,19,5.5,17
2024-09-25 11:30:00,47,,14
2024-09-25 11:40:00,18,,14
2024-09-25 11:50:00,15,5.5,15
2024-09-25 12:00:00,18,5.5,15
2024-09-25 12:10:00,9.7,5.5,15
2024-09-25 12:20:00,15,5.5,15
2024-09-25 12:30:00,13,5.5,13
2024-09-25 12:40:00,21,5.5,14
2024-09-25 12:50:00,15,5.5,16
2024-09-25 13:00:00,14,5.5,13
2024-09-25 13:10:00,17,,
2024-09-25 13:20:00,12,5.5,12
2024-09-25 13:30:00,15,5.5,16
2024-09-25 13:40:00,17,,13
2024-09-25 13:50:00,21,,16
2024-09-25 14:00:00,15,,10
2024-09-25 14:10:00,9.9,,14
2024-09-25 14:20:00,17,,12
2024-09-25 14:30:00,20,,12
2024-09-25 14:40:00,,,13
2024-09-25 14:50:00,12,5.5,12
2024-09-25 15:00:00,13,,10
2024-09-25 15:10:00,13,,11
2024-09-25 15:20:00,9.8,5.5,12
2024-09-25 15:30:00,18,5.5,12
2024-09-25 15:40:00,8.4,,14
2024-09-25 15:50:00,15,,10
2024-09-25 16:00:00,11,,12
2024-09-25 16:10:00,12,,12
2024-09-25 16:20:00,15,,11
2024-09-25 16:30:00,7.8,,11
2024-09-25 16:40:00,11,5.5,12
2024-09-25 16:50:00,10,,9.8
2024-09-25 17:00:00,14,,13
2024-09-25 17:10:00,15,5.5,12
2024-09-25 17:20:00,12,5.5,12
2024-09-25 17:30:00,13,5.5,12
2024-09-25 17:40:00,,5.5,12
2024-09-25 17:50:00,14,5.5,15
2024-09-25 18:00:00,,5.5,9.6
2024-09-25 18:10:00,16,,15
2024-09-25 18:20:00,14,,17
2024-09-25 18:30:00,15,,13
2024-09-25 18:40:00,13,5.5,16
2024-09-25 18:50:00,15,5.5,16
2024-09-25 19:00:00,13,5.5,11
2024-09-25 19:10:00,23,,15
2024-09-25 19:20:00,13,5.5,12
2024-09-25 19:30:00,18,5.5,14
2024-09-25 19:40:00,17,5.5,13
2024-09-25 19:50:00,18,5.5,14
2024-09-25 20:00:00,23,5.5,12
2024-09-25 20:10:00,15,5.5,14
2024-09-25 20:20:00,21,5.5,22
2024-09-25 20:30:00,22,5.5,14
2024-09-25 20:40:00,18,5.5,17
2024-09-25 20:50:00,18,5.5,17
2024-09-25 21:00:00,19,5.5,19
2024-09-25 21:10:00,30,5.5,18
2024-09-25 21:20:00,20,5.5,18
2024-09-25 21:30:00,22,5.5,16
2024-09-25 21:40:00,21,5.5,16
2024-09-25 21:50:00,18,5.5,17
2024-09-25 22:00:00,19,,16
2024-09-25 22:10:00,15,5.5,19
2024-09-25 22:20:00,20,5.5,22
2024-09-25 22:30:00,19,5.5,18
2024-09-25 22:40:00,22,5.5,15
2024-09-25 22:50:00,20,5.5,18
2024-09-25 23:00:00,20,5.5,18
2024-09-25 23:10:00,19,5.5,20
2024-09-25 23:20:00,22,5.5,19
2024-09-25 23:30:00,18,5.5,17
2024-09-25 23:40:00,19,5.5,22
2024-09-25 23:50:00,21,5.5,23
2024-09-26 00:00:00,20,5.5,23
2024-09-26 00:10:00,25,5.5,21
2024-09-26 00:20:00,26,5.5,23
2024-09-26 00:30:00,24,5.5,24
2024-09-26 00:40:00,22,5.5,26
2024-09-26 00:50:00,18,5.5,19
2024-09-26 01:00:00,27,5.5,23
2024-09-26 01:10:00,28,5.5,22
2024-09-26 01:20:00,30,5.5,19
2024-09-26 01:30:00,31,5.5,22
2024-09-26 01:40:00,33,5.5,23
2024-09-26 01:50:00,33,5.5,21
2024-09-26 02:00:00,30,5.5,22
2024-09-26 02:10:00,27,5.5,25
2024-09-26 02:20:00,28,5.5,21
2024-09-26 02:30:00,29,5.5,22
2024-09-26 02:40:00,25,5.5,24
2024-09-26 02:50:00,31,5.5,23
2024-09-26 03:00:00,26,5.5,22
2024-09-26 03:10:00,25,5.5,20
2024-09-26 03:20:00,25,5.5,22
2024-09-26 03:30:00,27,5.5,22
2024-09-26 03:40:00,29,5.5,21
2024-09-26 03:50:00,25,5.5,21
2024-09-26 04:00:00,29,5.5,21
2024-09-26 04:10:00,26,5.5,22
2024-09-26 04:20:00,25,5.5,21
2024-09-26 04:30:00,30,5.5,22
2024-09-26 04:40:00,28,5.5,21
2024-09-26 04:50:00,25,5.5,20
2024-09-26 05:00:00,29,5.5,20
2024-09-26 05:10:00,26,5.5,20
2024-09-26 05:20:00,30,,23
2024-09-26 05:30:00,25,5.5,18
2024-09-26 05:40:00,24,5.5,25
2024-09-26 05:50:00,26,5.5,23
2024-09-26 06:00:00,26,5.5,22
2024-09-26 06:10:00,29,5.5,22
2024-09-26 06:20:00,24,5.5,18
2024-09-26 06:30:00,23,5.5,21
2024-09-26 06:40:00,29,5.5,26
2024-09-26 06:50:00,26,5.5,23
2024-09-26 07:00:00,24,5.5,21
2024-09-26 07:10:00,27,5.5,25
2024-09-26 07:20:00,31,5.5,24
2024-09-26 07:30:00,26,5.5,28
2024-09-26 07:40:00,21,5.5,21
2024-09-26 07:50:00,28,5.5,28
2024-09-26 08:00:00,25,5.5,26
2024-09-26 08:10:00,31,5.5,29
2024-09-26 08:20:00,22,,28
2024-09-26 08:30:00,28,,20
2024-09-26 08:40:00,24,5.5,23
2024-09-26 08:50:00,33,5.5,21
2024-09-26 09:00:00,26,5.5,26
2024-09-26 09:10:00,26,5.5,21
2024-09-26 09:20:00,24,5.5,21
2024-09-26 09:30:00,22,5.5,21
2024-09-26 09:40:00,32,5.5,18
2024-09-26 09:50:00,,5.5,18
2024-09-26 10:00:00,22,5.5,18
2024-09-26 10:10:00,23,5.5,17
2024-09-26 10:20:00,18,5.5,17
2024-09-26 10:30:00,18,5.5,14
2024-09-26 10:40:00,19,5.5,15
2024-09-26 10:50:00,19,5.5,18
2024-09-26 11:00:00,25,5.5,23
2024-09-26 11:10:00,19,5.5,16
2024-09-26 11:20:00,18,5.5,17
2024-09-26 11:30:00,18,5.5,17
2024-09-26 11:40:00,14,5.5,16
2024-09-26 11:50:00,17,5.5,20
2024-09-26 12:00:00,17,5.5,18
2024-09-26 12:10:00,25,5.5,16
2024-09-26 12:20:00,15,5.5,19
2024-09-26 12:30:00,18,5.5,18
2024-09-26 12:40:00,17,,19
2024-09-26 12:50:00,21,,16
2024-09-26 13:00:00,17,5.5,14
2024-09-26 13:10:00,14,5.5,17
2024-09-26 13:20:00,18,,16
2024-09-26 13:30:00,15,5.5,19
2024-09-26 13:40:00,19,5.5,15
2024-09-26 13:50:00,19,5.5,15
2024-09-26 14:00:00,19,,14
2024-09-26 14:10:00,17,5.5,14
2024-09-26 14:20:00,19,5.5,13
2024-09-26 14:30:00,13,5.5,8.8
2024-09-26 14:40:00,12,5.5,7.5
2024-09-26 14:50:00,10,5.5,11
2024-09-26 15:00:00,8,5.5,12
2024-09-26 15:10:00,7.8,,11
2024-09-26 15:20:00,9.4,,7.9
2024-09-26 15:30:00,6.9,,7.3
2024-09-26 15:40:00,12,,9.5
2024-09-26 15:50:00,8.3,,6.9
2024-09-26 16:00:00,10,5.5,5.9
2024-09-26 16:10:00,18,5.5,7.3
2024-09-26 16:20:00,12,5.5,8.4
2024-09-26 16:30:00,7,5.5,7.5
2024-09-26 16:40:00,6.7,5.5,6.7
2024-09-26 16:50:00,9.5,5.5,7
2024-09-26 17:00:00,8.6,5.5,7.3
2024-09-26 17:10:00,11,5.5,8.3
2024-09-26 17:20:00,11,5.5,7
2024-09-26 17:30:00,5.8,5.5,5
2024-09-26 17:40:00,13,5.5,5.2
2024-09-26 17:50:00,7.1,5.5,6.7
2024-09-26 18:00:00,13,,9.2
2024-09-26 18:10:00,8.6,,8.4
2024-09-26 18:20:00,11,5.5,6.4
2024-09-26 18:30:00,6.4,5.5,8.4
2024-09-26 18:40:00,6.2,5.5,6.1
2024-09-26 18:50:00,5.7,5.5,9.2
2024-09-26 19:00:00,9.7,5.5,7.7
2024-09-26 19:10:00,6.1,,7.7
2024-09-26 19:20:00,9.5,,8.5
2024-09-26 19:30:00,9.9,,7.7
2024-09-26 19:40:00,12,,15
2024-09-26 19:50:00,11,5.5,15
2024-09-26 20:00:00,9.6,5.5,8.2
2024-09-26 20:10:00,13,5.5,9.2
2024-09-26 20:20:00,8.9,5.5,12
2024-09-26 20:30:00,17,5.5,8.5
2024-09-26 20:40:00,14,5.5,9.5
2024-09-26 20:50:00,12,5.5,8
2024-09-26 21:00:00,18,5.5,7.6
2024-09-26 21:10:00,9.8,5.5,8.5
2024-09-26 21:20:00,9.5,5.5,9.6
2024-09-26 21:30:00,21,5.5,11
2024-09-26 21:40:00,14,5.5,13
2024-09-26 21:50:00,10,5.5,14
2024-09-26 22:00:00,13,5.5,13
2024-09-26 22:10:00,15,5.5,12
2024-09-26 22:20:00,14,5.5,12
2024-09-26 22:30:00,16,5.5,11
2024-09-26 22:40:00,17,5.5,11
2024-09-26 22:50:00,9.8,5.5,10
2024-09-26 23:00:00,12,5.5,8
2024-09-26 23:10:00,13,5.5,7.9
2024-09-26 23:20:00,12,5.5,9.5
2024-09-26 23:30:00,13,5.5,9.2
2024-09-26 23:40:00,13,5.5,11
2024-09-26 23:50:00,14,5.5,9.8
2024-09-27 00:00:00,13,5.5,9.2
2024-09-27 00:10:00,22,5.5,9.7
2024-09-27 00:20:00,9,5.5,12
2024-09-27 00:30:00,7.6,5.5,8
2024-09-27 00:40:00,20,5.5,11
2024-09-27 00:50:00,13,5.5,9.9
2024-09-27 01:00:00,9.9,5.5,14
2024-09-27 01:10:00,13,5.5,15
2024-09-27 01:20:00,13,5.5,10
2024-09-27 01:30:00,8.4,5.5,15
2024-09-27 01:40:00,9.4,5.5,12
2024-09-27 01:50:00,14,5.5,13
2024-09-27 02:00:00,13,5.5,11
2024-09-27 02:10:00,15,5.5,10
2024-09-27 02:20:00,13,5.5,8.9
2024-09-27 02:30:00,14,5.5,11
2024-09-27 02:40:00,10,5.5,12
2024-09-27 02:50:00,12,5.5,11
2024-09-27 03:00:00,16,5.5,12
2024-09-27 03:10:00,12,5.5,9.3
2024-09-27 03:20:00,11,5.5,12
2024-09-27 03:30:00,9.6,5.5,13
2024-09-27 03:40:00,12,5.5,8.8
2024-09-27 03:50:00,11,5.5,11
2024-09-27 04:00:00,14,5.5,11
2024-09-27 04:10:00,12,5.5,11
2024-09-27 04:20:00,14,5.5,12
2024-09-27 04:30:00,17,5.5,9.5
2024-09-27 04:40:00,16,5.5,10
2024-09-27 04:50:00,16,5.5,8.9
2024-09-27 05:00:00,14,5.5,8.7
2024-09-27 05:10:00,16,5.5,7.7
2024-09-27 05:20:00,14,5.5,9.6
2024-09-27 05:30:00,13,5.5,7.2
2024-09-27 05:40:00,12,5.5,8.1
2024-09-27 05:50:00,9.9,5.5,7.9
2024-09-27 06:00:00,13,5.5,7.7
2024-09-27 06:10:00,13,5.5,11
2024-09-27 06:20:00,15,5.5,11
2024-09-27 06:30:00,12,5.5,12
2024-09-27 06:40:00,13,5.5,9
2024-09-27 06:50:00,13,5.5,8.1
2024-09-27 07:00:00,12,5.5,8.7
2024-09-27 07:10:00,10,5.5,11
2024-09-27 07:20:00,9.6,5.5,18
2024-09-27 07:30:00,18,5.5,24
2024-09-27 07:40:00,17,5.5,39
2024-09-27 07:50:00,19,5.5,48
